id,key,proc_summary,target_Security,target_Performance
12698613,WOOKIE-427,  send idkey header rather URL send idkey header rather URL,1,0
12698876,OAK-1501,  properti index jcr primaryType return wrong cost properti index jcr primari type return wrong cost,0,1
12698928,CASSANDRA-6802,  row cach improv row cach improv,0,1
12699251,CASSANDRA-6809,  compress commit log compress commit log,0,1
12699254,CASSANDRA-6810,  SSTable index layout improv modif SS tabl index layout improv modif,0,1
12699261,CASSANDRA-6812,  iter memtabl SSTable replac iter memtabl SS tabl replac,0,1
12699364,CAMEL-7278,  ad owner option HDFS consum ad owner option HDFS consum,1,0
12699392,MTOMCAT-261,  deploy war client certif deploy war client certif,1,0
12699480,ACCUMULO-2439,  add NOT oper ColumnVisibility add NOT oper column visibl,1,0
12699777,CASSANDRA-6830,  chang SSTable index file chang SS tabl index file,0,1
12699925,PHOENIX-153,  implement TABLESAMPLE claus implement TABLESAMPLE claus,0,0
12700030,PHOENIX-258,  use skip scan SELECT DISTINCT lead row key column use skip scan SELECT DISTINCT lead row key column,0,0
12700167,PHOENIX-395,  creat drop tabl throw except ArrayIndexOutOfBoundsException DoNotRetryIOException creat drop tabl throw except array index bound except not retri IO except,0,0
12700248,PHOENIX-476,  support declar DEFAULT CREATE statement support declar DEFAULT CREATE statement,0,0
12700313,PHOENIX-541,  make mutabl batch size byte base instead row base make mutabl batch size byte base instead row base,0,0
12700444,PHOENIX-672,  add GRANT REVOKE command use HBase AccessController add GRANT REVOKE command use base access control,1,0
12700456,PHOENIX-684,  add SQL ish secur featur use HBase VisibilityController add SQL ish secur featur use base visibl control,1,0
12700499,PHOENIX-727,  UPSERT SELECT not work JOIN UPSERT SELECT not work JOIN,0,0
12700580,PHOENIX-808,  creat snapshot SYSTEM CATALOG prior upgrad restor failur creat snapshot SYSTEM CATALOG prior upgrad restor failur,0,0
12700727,MAHOUT-1447,  ImplicitFeedbackAlternatingLeastSquaresSolver test featur implicit feedback altern least squar solver test featur,0,1
12700832,MESOS-1081,  master not deactiv authent framework slave new AuthenticateMessage unless new authent succe master not deactiv authent framework slave new authent messag unless new authent succe,1,0
12700865,CASSANDRA-6838,  FileCacheService overcount memoryUsage file cach servic overcount memori usag,0,1
12700948,CASSANDRA-6842,  zero copi read heap memtabl zero copi read heap memtabl,0,1
12700949,CASSANDRA-6843,  reclaim overwritten heap memtabl space earli reclaim overwritten heap memtabl space earli,0,1
12701051,XERCESJ-1631,  test xerc secur manag maxOccurNodeLimit test xerc secur manag max occur node limit,1,0
12701245,MAHOUT-1453,  ImplicitFeedbackAlternatingLeastSquaresSolver add support user suppli confid function implicit feedback altern least squar solver add support user suppli confid function,0,1
12701339,OPENMEETINGS-945,  line LocationService java method findAtmByAddress invok SQL queri built use input come untrust sourc line locat servic java method find atm address invok SQL queri built use input come untrust sourc,1,0
12701341,OPENMEETINGS-946,  SQL inject SQL inject,1,0
12701344,OPENMEETINGS-947,  cross site request forgeri cross site request forgeri,1,0
12701345,OPENMEETINGS-948,  SQL inject hibern SQL inject hibern,1,0
12701541,CASSANDRA-6861,  optimis netti integr optimis netti integr,0,1
12701604,THRIFT-2404,  emit warn typic ineffici list emit warn typic ineffici list,0,0
12701694,JSPWIKI-831,  contain manag author not work tomcat contain manag author not work tomcat,1,0
12702105,OAK-1557,  mark document delet mark document delet,0,1
12702240,MESOS-1120,  HTTP auth CLI HTTP auth CLI,1,0
12702474,CASSANDRA-6890,  standard singl read path standard singl read path,0,1
12702855,SOLR-5894,  speed high cardin facet spars counter speed high cardin facet spars counter,0,1
12703231,CASSANDRA-6916,  preemptiv open compact result preemptiv open compact result,0,1
12703285,CASSANDRA-6917,  enum data type enum data type,0,1
12703293,CASSANDRA-6919,  use OpOrder guard sstabl refer read instead acquir releas refer use Op order guard sstabl refer read instead acquir releas refer,0,1
12703405,LOG4NET-429,  pattern context properti caus sever slowdown pattern context properti caus sever slowdown,0,1
12703475,MATH-1113,  FastMath atan slow fast math atan slow,0,0
12703776,CASSANDRA-6933,  optimis read comparison cost collectTimeOrderedData optimis read comparison cost collect time order data,0,1
12703784,CASSANDRA-6934,  optimis byte CellName comparison optimis byte cell name comparison,0,1
12703789,CASSANDRA-6935,  make cluster part primari key first order compon storag engin make cluster part primari key first order compon storag engin,0,1
12703794,CASSANDRA-6936,  make byte represent type compar unsign byte represent make byte represent type compar unsign byte represent,0,1
12704141,STORM-269,  readabl file expos via UI log viewer readabl file expos via UI log viewer,1,0
12705582,AMBARI-5273,  web UI not work CPUs web UI not work CP Us,0,1
12705947,SPARK-1381,  spark shark direct stream spark shark direct stream,0,1
12705950,STORM-271,  name storm thread meaning name name storm thread meaning name,0,1
12706000,CXF-5664,  CXF STS not support wst particip CXF STS not support wst particip,1,0
12706032,IVY-1465,  ModuleRules getRule lead resolut slow modul rule get rule lead resolut slow,0,1
12706071,AIRAVATA-1118,  ad permiss attribut XBaya main jar follow recent JAVA secur updat guid line ad permiss attribut baya main jar follow recent JAVA secur updat guid line,1,0
12706076,PDFBOX-2007,  perform regress sinc PDFRenderer perform regress sinc PDF render,0,0
12706279,CASSANDRA-6976,  determin replica queri slow larg number node vnode determin replica queri slow larg number node vnode,0,1
12706341,SPARK-1401,  use mapParitions instead map avoid creat expens object GradientDescent optim use map parit instead map avoid creat expens object gradient descent optim,0,1
12706519,DIRSTUDIO-979,  crash port alreadi use issu crash port alreadi use issu,0,1
12706668,ACCUMULO-2632,  research perform use compress walog research perform use compress walog,0,1
12706930,CAMEL-7350,  JaxbDataFormat not pars schema jaxb data format not pars schema,0,1
12707049,CASSANDRA-6995,  execut local ONE LOCAL_ONE read request thread instead dispatch read stage execut local ONE LOCAL ONE read request thread instead dispatch read stage,0,1
12707082,FALCON-390,  falcon HCatProcess test fail secur cluster falcon cat process test fail secur cluster,1,0
12707298,FALCON-395,  falcon servic not start _HOST use spnego princip falcon servic not start  HOST use spnego princip,1,0
12707398,CXF-5679,  WS upgrad fail org apach ws secur WSSecurityException signatur decrypt invalid WS upgrad fail org apach ws secur WS secur except signatur decrypt invalid,1,0
12707921,AMQ-5141,  messag expiri done part removeSubscription command not use client credenti messag expiri done part remov subscript command not use client credenti,1,0
12707942,FALCON-400,  add author entiti add author entiti,1,0
12707945,ARIES-1171,  ari transact jdbc invok JDBC driver getXAConnection string usernam string password pass null argument ari transact jdbc invok JDBC driver get XA connect string usernam string password pass null argument,1,0
12708212,CASSANDRA-7029,  investig altern transport protocol client inter server commun investig altern transport protocol client inter server commun,0,1
12708215,CASSANDRA-7030,  remov JEMallocAllocator remov JE malloc alloc,0,1
12708242,CASSANDRA-7032,  improv vnode alloc improv vnode alloc,0,1
12708504,CMIS-781,  invalid request caus unnecessari high server load invalid request caus unnecessari high server load,1,0
12708510,CASSANDRA-7039,  DirectByteBuffer compat LZ method direct byte buffer compat LZ method,0,1
12708513,CASSANDRA-7040,  replac read write stage per disk access coordin replac read write stage per disk access coordin,0,1
12708601,AMQ-5147,  secur websocket transport caus HttpsClient handshak fail secur websocket transport caus http client handshak fail,1,0
12708735,CASSANDRA-7045,  investig chang thread model network consum improv perform small messag investig chang thread model network consum improv perform small messag,0,1
12708748,OAK-1735,  queri automat updat index statist get better cost estim queri automat updat index statist get better cost estim,0,1
12708870,AMQ-5151,  incorrect author virtual destin wildcard incorrect author virtual destin wildcard,1,0
12709713,YARN-1972,  implement secur window contain executor implement secur window contain executor,1,0
12709720,OAK-1752,  node name queri use index node name queri use index,0,1
12710049,CASSANDRA-7075,  add abil automat distribut commitlog across data volum add abil automat distribut commitlog across data volum,0,1
12710147,AMQ-5160,  wildcard subscript bypass authent author wildcard subscript bypass authent author,1,0
12710357,CASSANDRA-7085,  special queri filter CQL special queri filter CQL,0,0
12710399,CASSANDRA-7087,  use JMX_PORT RMI port simplifi nodetool connect use JMX PORT RMI port simplifi nodetool connect,1,0
12710415,KAFKA-1421,  error could not find load main class kafka perf SimpleConsumerPerformance error could not find load main class kafka perf simpl consum perform,0,1
12710489,STORM-297,  storm perform cannot scale ad CPU core storm perform cannot scale ad CPU core,0,1
12710683,CASSANDRA-7096,  evalu murmur hash token evalu murmur hash token,0,1
12711365,PHOENIX-961,  QueryPlan reus sql paramet queri plan reus sql paramet,0,1
12711489,SOLR-6035,  CloudSolrServer directUpdate rout use getCoreUrl cloud solr server direct updat rout use get core url,0,1
12711601,ACCUMULO-2766,  singl walog oper may wait multipl hsync call singl walog oper may wait multipl hsync call,0,1
12711657,CASSANDRA-7128,  upgrad NBHM upgrad NBHM,0,1
12711730,CASSANDRA-7130,  make sstabl checksum type configur option make sstabl checksum type configur option,0,1
12711743,MAPREDUCE-5872,  updat NativeS FileSystem issu copi command file directori configur number thread updat nativ file system issu copi command file directori configur number thread,0,1
12711745,HADOOP-10560,  updat NativeS FileSystem issu copi command file directori configur number thread updat nativ file system issu copi command file directori configur number thread,0,1
12711787,LUCENE-5637,  scale scale function scale scale function,0,1
12712019,WW-4337,  CookieInterceptor allow manipul session request etc cooki interceptor allow manipul session request etc,1,0
12712472,CASSANDRA-7168,  add repair awar consist level add repair awar consist level,0,1
12712707,AVRO-1504,  improv python implement perform improv python implement perform,0,1
12712796,QPID-5748,  broker make queue purgeExpired effici call AbsTime broker make queue purg expir effici call ab time,0,1
12713416,CASSANDRA-7203,  flush compact high traffic partit separ flush compact high traffic partit separ,0,1
12713745,KNOX-364,  knox support mix secur non secur cluster knox support mix secur non secur cluster,1,0
12713814,HIVE-7052,  optim split calcul time optim split calcul time,0,1
12713898,CASSANDRA-7217,  nativ transport perform cassandra stress drop precipit past around thread nativ transport perform cassandra stress drop precipit past around thread,0,1
12713927,MESOS-1355,  use untrust string valu jvm cpp use untrust string valu jvm cpp,1,0
12714047,HTTPCLIENT-1509,  increas DefaultHttpResponseParser buffer size increas default http respons parser buffer size,0,1
12714455,SOLR-6076,  use solr windchil need index one singl document use solr windchil need index one singl document,0,1
12714680,CASSANDRA-7244,  alloc codec flag enum valu array everi read alloc codec flag enum valu array everi read,0,1
12715176,TAP5-2332,  optim string concaten perform optim string concaten perform,0,1
12715197,TAP5-2333,  decreas number ThreadLocal get call decreas number thread local get call,0,1
12715206,TAP5-2334,  decreas number oper HashMap decreas number oper hash map,0,1
12715237,TAP5-2336,  lock content AssetSourceImp lock content asset sourc imp,0,1
12715248,TAP5-2337,  reduc number call AbstractStringBuilder expandCapacity reduc number call abstract string builder expand capac,0,1
12715438,SLIDER-89,  uber JIRA secur slider cluster uber JIRA secur slider cluster,1,0
12715712,PORTLETBRIDGE-236,  secur vulner _jsfBridgeViewId __jpfbJSFTARGET __jpfbJSFResTARGET URL paramet valu secur vulner _jsf bridg view Id __jpfb JSFTARGET __jpfb JSF re TARGET URL paramet valu,1,0
12715807,FLEX-34329,  optim XMLListCollection add remov function optim XML list collect add remov function,0,1
12715826,CASSANDRA-7282,  faster memtabl map faster memtabl map,0,1
12715859,PROTON-584,  proton transport reserv larg buffer brief use proton transport reserv larg buffer brief use,0,1
12716078,HADOOP-10626,  limit return attribut LDAP search limit return attribut LDAP search,0,1
12716128,WW-4351,  strut TagUtils strut tag util,0,1
12716353,ACCUMULO-2837,  scan empti tabl optim scan empti tabl optim,0,1
12716579,LUCENENET-541,  perform issu IOException FastCharStream perform issu IO except fast char stream,0,1
12716687,SHINDIG-1977,  content disposit overrid lead XSS vector content disposit overrid lead XSS vector,1,0
12716726,TEZ-1152,  optim broadcast join scalabl optim broadcast join scalabl,0,1
12716774,IMAGING-132,  remov exif XMP IPTC metadata remov exif XMP IPTC metadata,0,1
12717030,TEZ-1157,  optim broadcast task pertain job machin not download multipl copi broadcast data optim broadcast task pertain job machin not download multipl copi broadcast data,0,1
12717057,JENA-706,  wrong assign filter evalu wrong assign filter evalu,0,1
12717141,CASSANDRA-7316,  window address potenti JVM swap window address potenti JVM swap,0,0
12717372,HIVE-7144,  GC pressur ORC StringDictionary write GC pressur ORC string dictionari write,0,1
12717693,OAK-1866,  SegmentMK ineffici flat node comparison segment MK ineffici flat node comparison,0,1
12717708,OAK-1867,  optim SegmentWriter prepar optim segment writer prepar,0,1
12717736,HTTPASYNC-77,  client leak file descriptor execut not call client leak file descriptor execut not call,0,1
12717910,WICKET-5605,  store browser capabl local variabl wicket event jqueri js store browser capabl local variabl wicket event jqueri js,0,1
12718078,TOMEE-1239,  updat HttpsConnectionTest support jdk KeyTool chang updat http connect test support jdk key tool chang,1,0
12718192,CASSANDRA-7349,  use nativ frame CommitLog use nativ frame commit log,0,1
12718401,HIVE-7175,  provid password file option beelin provid password file option beelin,1,0
12718585,OGNL-247,  major perform bootl neck heavi load major perform bootl neck heavi load,0,1
12718780,YARN-2129,  add schedul prioriti WindowsSecureContainerExecutor add schedul prioriti window secur contain executor,1,0
12718831,LUCENE-5742,  size frq record huge tabl size frq record huge tabl,0,1
12720132,STORM-343,  add miss miss acl znode error add miss miss acl znode error,1,0
12720420,STORM-344,  secur nimbu renew credenti not call ICredentialsRenewer renew secur nimbu renew credenti not call credenti renew renew,1,0
12720421,STORM-345,  secur AutoTGT renew not work secur auto TGT renew not work,1,0
12720423,STORM-346,  secur oozi style deleg token HDFS secur oozi style deleg token HDFS,1,0
12720426,STORM-347,  secur authent allow group not user secur authent allow group not user,1,0
12720427,STORM-348,  secur netti SASL authent secur netti SASL authent,1,0
12720428,STORM-349,  secur ui action nimbu like authroiz secur ui action nimbu like authroiz,1,0
12720448,CXF-5796,  test,0,1
12720643,HADOOP-10681,  remov synchron block SnappyCodec ZlibCodec buffer inner loop remov synchron block snappi codec zlib codec buffer inner loop,0,0
12720904,FLINK-930,  netti initi sometim slow netti initi sometim slow,0,1
12720936,CASSANDRA-7388,  parallel cleanup compact parallel cleanup compact,0,0
12721421,CASSANDRA-7402,  add metric track memori use client request add metric track memori use client request,0,1
12721538,CASSANDRA-7404,  use direct sequenti oper compact stream use direct sequenti oper compact stream,0,1
12721606,FALCON-462,  add ACL process entiti add ACL process entiti,1,0
12721608,FALCON-463,  valid feed ACL author enabl valid feed ACL author enabl,1,0
12721611,FALCON-464,  enforc author REST API enforc author REST API,1,0
12721613,FALCON-466,  REST APIs must add entiti owner implicit filter REST AP must add entiti owner implicit filter,1,0
12721614,FALCON-467,  provid hook enforc author custom extens provid hook enforc author custom extens,1,0
12721615,FALCON-468,  add user document featur add user document featur,1,0
12721724,STORM-357,  secur supervisor fail clean worker file properli secur supervisor fail clean worker file properli,1,0
12721728,STORM-358,  multiten schedul fail free slot bad state multiten schedul fail free slot bad state,1,0
12722495,FLINK-955,  resiz CompactingHashTable resiz compact hash tabl,0,1
12722568,AMQ-5236,  shiro authent author ActiveMQ jetti instanc shiro authent author activ MQ jetti instanc,1,0
12722825,OAK-1905,  SegmentMK arch segment segment MK arch segment,0,0
12723149,STORM-366,  highlight recent error UI use red span highlight recent error UI use red span,1,0
12723223,STR-3220,  CVE class loader manipul CVE class loader manipul,1,0
12723264,TEZ-1223,  shuffl error TB scale shuffl error TB scale,0,1
12723300,CASSANDRA-7438,  serial row cach altern fulli heap serial row cach altern fulli heap,0,1
12723333,YARN-2198,  remov need run NodeManager privileg account window secur contain executor remov need run node manag privileg account window secur contain executor,1,0
12723441,STORM-370,  compon page UI detail blank compon page UI detail blank,1,0
12723450,STORM-371,  window support run worker user window support run worker user,1,0
12723517,CASSANDRA-7447,  new sstabl format support columnar layout new sstabl format support columnar layout,0,1
12723558,TEZ-1228,  prototyp IFile defin memori merg optim vertex intermedi file format tez prototyp file defin memori merg optim vertex intermedi file format tez,0,0
12723720,AMQ-5247,  implement forc set plaintext user password activemq jmx implement forc set plaintext user password activemq jmx,1,0
12723834,HADOOP-10752,  add support hardwar crc ARM aarch architectur add support hardwar crc ARM aarch architectur,0,1
12724020,MAPREDUCE-5946,  last spill map task not necessari final merg last spill map task not necessari final merg,0,1
12724031,MAPREDUCE-5947,  map phase merg better util memori map phase merg better util memori,0,1
12724153,TAP5-2357,  releas global session write lock immut attribut read releas global session write lock immut attribut read,0,1
12724273,HIVE-7313,  allow memori ssd session level temp tabl allow memori ssd session level temp tabl,0,1
12725125,CASSANDRA-7489,  track lower bound necessari repair live without actual repair track lower bound necessari repair live without actual repair,0,1
12725219,COMPRESS-285,  check avail XZ compress expens result reus check avail XZ compress expens result reus,0,1
12725855,TEZ-1263,  CRC IFile CRC file,0,1
12725962,KAFKA-1530,  howto updat continu howto updat continu,0,1
12726185,OAK-1958,  session logout perform poor session logout perform poor,0,1
12726198,STORM-395,  use SaslTransportPlugin fail submit topolog jar file larg use sasl transport plugin fail submit topolog jar file larg,1,0
12726379,STORM-398,  upmerg error secur drpc clj upmerg error secur drpc clj,1,0
12726461,YARN-2269,  extern link need remov YARN UI extern link need remov YARN UI,1,0
12726555,HDFS-6659,  creat block list creat block list,0,0
12726556,HDFS-6660,  use int instead object refer DatanodeStorageInfo BlockInfo triplet use int instead object refer datanod storag info block info triplet,0,1
12726576,OAK-1964,  perform degrad due SessionDelegate WarningLock perform degrad due session deleg warn lock,0,1
12726694,JCLOUDS-623,  insecur pass password sudo SubmitScriptOnNode initscript insecur pass password sudo submit script node initscript,1,0
12726768,HIVE-7389,  reduc number metastor call MoveTask load dynam partit reduc number metastor call move task load dynam partit,0,1
12726927,HIVE-7397,  set default threshold fetch task convers Gb set default threshold fetch task convers Gb,0,1
12727044,YARN-2282,  hadoop support resourc alloc contain cpu core hadoop support resourc alloc contain cpu core,0,1
12727110,AMQ-5277,  JDBC ack not use messageId entryLocator JDBC ack not use messag Id entri locat,0,1
12727333,OAK-1970,  optim diff logic larg number children case optim diff logic larg number children case,0,1
12727856,JCLOUDS-631,  slowdown putBlob oper FileSystem provid slowdown put blob oper file system provid,0,1
12727863,OAK-1974,  fail fast branch conflict fail fast branch conflict,0,1
12727929,STORM-407,  secur add cach group support secur add cach group support,1,0
12727931,STORM-408,  cross site script secur vulner cross site script secur vulner,1,0
12727933,STORM-409,  secur add group author support DRPC secur add group author support DRPC,1,0
12727936,STORM-410,  secur add group support logview secur add group support logview,1,0
12728340,PHOENIX-1099,  fix perform issu unit test fix perform issu unit test,0,1
12728724,NUTCH-1821,  nutch crawl class EMR nutch crawl class EMR,0,1
12729171,STORM-418,  use storm kafka spout scale increas topic partit use storm kafka spout scale increas topic partit,0,1
12729460,HIVE-7500,  automat aggreg partit tabl automat aggreg partit tabl,0,1
12729461,HIVE-7501,  automat aggreg partit tabl automat aggreg partit tabl,0,1
12729711,YARN-2357,  port window secur contain executor YARN YARN YARN chang branch port window secur contain executor YARN YARN YARN chang branch,1,0
12729741,AMBARI-6614,  zookeep kerbero secur set not appli zookeep kerbero secur set not appli,1,0
12729743,AMBARI-6615,  config take long load config take long load,0,0
12730183,PROTON-637,  transport work necessari queu deliveri transport work necessari queu deliveri,0,1
12730185,PROTON-638,  link never shrink number pool deliveri object link never shrink number pool deliveri object,0,1
12730359,TEZ-1324,  OnFileSortedOutput send host port pathComponent detail one partit data file sort output send host port path compon detail one partit data,0,1
12730430,FALCON-557,  add super user author add super user author,1,0
12730620,STORM-427,  secur AutoTGT HBase expos JVM kerbero issu secur auto TGT base expos JVM kerbero issu,1,0
12730678,TEZ-1335,  JMX base histori log servic JMX base histori log servic,0,1
12730725,TEZ-1340,  investig InMemoryWriter instead IFile writer segment merg factor investig memori writer instead file writer segment merg factor,0,1
12730776,TEZ-1341,  regress IFile append string concat lead memori pressur regress file append string concat lead memori pressur,0,1
12731040,CASSANDRA-7653,  add role base access control cassandra add role base access control cassandra,1,0
12731156,HIVE-7574,  CommonJoinOperator checkAndGenObject call LOG trace per row probe side HashMap join consum CPU common join oper check gen object call LOG trace per row probe side hash map join consum CPU,0,0
12731312,AMQ-5304,  groupClass not appli TempDestinationAuthorizationEntry group class not appli temp destin author entri,1,0
12731316,SOLR-6310,  creat TypeQueryParser queri token match field type creat type queri parser queri token match field type,0,1
12731666,TEZ-1373,  download file parallel RelocalizationUtils processAdditionalResources download file parallel reloc util process addit resourc,0,1
12731704,ARIES-1235,  instal subsystem contain subsystem extrem slow instal subsystem contain subsystem extrem slow,0,1
12731823,AXIS2-5664,  OperationClient execut consist take second complet oper client execut consist take second complet,0,1
12731875,MESOS-1667,  extract URI download work dir extract URI download work dir,0,1
12732036,STORM-438,  SimpleACLAuthorizer allow user keytab supervisor perform user oper simpl ACL author allow user keytab supervisor perform user oper,1,0
12732164,MATH-1142,  kalman filter gain calcul kalman filter gain calcul,0,1
12732174,FLUME-2442,  need altern provid clear text password flume config need altern provid clear text password flume config,1,0
12732284,AMBARI-6753,  amabri instal script miss HDP amabri instal script miss HDP,1,0
12732295,CXF-5932,  monitor content org apach cxf jaxr util JAXRSUtils processParameters OperationResourceInfo MultivaluedMap messag monitor content org apach cxf jaxr util JAXRS util process paramet oper resourc info multivalu map messag,0,1
12732492,YARN-2391,  window secur contain executor helper servic assign launch process NM job window secur contain executor helper servic assign launch process NM job,1,0
12732759,CAMEL-7670,  apach camel print unencrypt password log file DEBUG log level apach camel print unencrypt password log file DEBUG log level,1,0
12732779,SOLR-6341,  preemtiv basic auth not possibl SolrJ preemtiv basic auth not possibl solr,1,0
12732872,STORM-446,  secur imperson storm secur imperson storm,1,0
12732873,HIVE-7661,  observ perform issu sort use hive parallel order claus retain pre exist sort order observ perform issu sort use hive parallel order claus retain pre exist sort order,0,1
12733081,TEZ-1400,  reduc stuck enabl auto reduc parallel MRR case reduc stuck enabl auto reduc parallel MRR case,0,1
12733127,CASSANDRA-7735,  remov ref count netti buffer remov ref count netti buffer,0,1
12733214,HTTPCLIENT-1538,  monitor content org apach http impl client CloseableHttpResponseProxy newProxy HttpResponse origin monitor content org apach http impl client closeabl http respons proxi new proxi http respons origin,0,1
12733229,OAK-2023,  optim index usag XPath queri order combin optim index usag path queri order combin,0,1
12733239,LOG4J2-772,  perform enhanc ParameterizedMessage not take string snapshot paramet constructor perform enhanc parameter messag not take string snapshot paramet constructor,0,1
12733633,FALCON-595,  improv DefaultAuthorizationProvider code improv default author provid code,1,0
12733665,HDFS-6845,  XSS content inject hdf XSS content inject hdf,1,0
12733810,SLING-3844,  resolv map spend much time look sling alia resolv map spend much time look sling alia,0,1
12734391,CB-7317,  prevent spam abus plugin registri prevent spam abus plugin registri,1,0
12734492,HIVE-7741,  synchron WriterImpl addRow dynam partit enabl synchron writer impl add row dynam partit enabl,0,1
12734666,STORM-460,  CSRF vulner storm UI CSRF vulner storm UI,1,0
12735967,OPENMEETINGS-1073,  disabl room tab menu room option disabl room tab menu room option,0,1
12736035,BATIK-1079,  SecurityException gener JPEG SVG string use batik secur except gener JPEG SVG string use batik,1,0
12736062,VCL-774,  _get_file_info unnecessarili slow vSphere provis _get_file_info unnecessarili slow sphere provis,0,1
12736354,TEZ-1491,  tez reduc side merg counter updat slow tez reduc side merg counter updat slow,0,1
12736446,TEZ-1492,  IFile RLE not kick due bug BufferUtils compar file RLE not kick due bug buffer util compar,0,1
12736511,TEZ-1494,  DAG hang wait ShuffleManager getNextInput DAG hang wait shuffl manag get next input,0,1
12737029,YARN-2458,  add file handl featur window secur contain executor LRPC servic add file handl featur window secur contain executor LRPC servic,1,0
12737059,OAK-2056,  optim order date field optim order date field,0,1
12737217,CASSANDRA-7844,  fetch singl static column requir scan first live CQL row fetch singl static column requir scan first live CQL row,0,0
12737309,TEZ-1512,  VertexImpl getTask int CPU intens lot task present vertex vertex impl get task int CPU intens lot task present vertex,0,1
12737351,TEZ-1515,  DAGAppMaster thread content due org apach tez common counter ResourceBundles DAG app master thread content due org apach tez common counter resourc bundl,0,1
12737360,SANTUARIO-397,  EncryptedKey Id valid fail encrypt key Id valid fail,1,0
12737462,STORM-479,  secur multi tenant schedul need extra check use slot secur multi tenant schedul need extra check use slot,1,0
12737492,HDFS-6962,  ACL inherit conflict umaskmod ACL inherit conflict umaskmod,1,0
12737569,STORM-480,  maven depend plugin throw except MNG maven depend plugin throw except MNG,1,0
12737757,TEZ-1523,  enhanc natur order schedul prevent downstream vertex monopol cluster resourc enhanc natur order schedul prevent downstream vertex monopol cluster resourc,0,1
12737758,TEZ-1522,  schedul result order execut slowdown upstream work schedul result order execut slowdown upstream work,0,1
12737898,STORM-482,  secur DefaultHttpCredentialsPlugin not handl no credenti properli secur default http credenti plugin not handl no credenti properli,1,0
12737904,YARN-2474,  document wsce site xml key hadoop yarn site src site apt SecureContainer apt vm document wsce site xml key hadoop yarn site src site apt secur contain apt vm,1,0
12737976,YARN-2477,  DockerContainerExecutor must support secur mode docker contain executor must support secur mode,1,0
12737978,YARN-2479,  DockerContainerExecutor must support handl distribut cach docker contain executor must support handl distribut cach,1,0
12737979,YARN-2480,  DockerContainerExecutor must support user namespac docker contain executor must support user namespac,1,0
12737982,YARN-2482,  DockerContainerExecutor configur docker contain executor configur,1,0
12738179,TEZ-1526,  LoadingCache TezTaskID slow larg job load cach tez task ID slow larg job,0,1
12738245,YARN-2485,  fix WSCE folder file classpathJar permiss order run non admin fix WSCE folder file classpath jar permiss order run non admin,1,0
12738281,OAK-2066,  DocumentStore API batch creat no batch updat document store API batch creat no batch updat,0,1
12738677,TEZ-1533,  request event often complet set event receiv task request event often complet set event receiv task,0,1
12738817,STORM-485,  worker not access share log file worker not access share log file,1,0
12738820,TEZ-1535,  minor bug comput min time reduc run without get kill minor bug comput min time reduc run without get kill,0,1
12738821,SPARK-3376,  memori base shuffl strategi reduc overhead disk memori base shuffl strategi reduc overhead disk,0,1
12739120,PROTON-659,  proton intern buffer get larg perform suffer proton intern buffer get larg perform suffer,0,1
12739141,KAFKA-1623,  kafka sometim slow accept connect kafka sometim slow accept connect,0,1
12739159,STORM-486,  call ring adapt jetti run jetti add second handler server call ring adapt jetti run jetti add second handler server,1,0
12739189,YARN-2514,  elev WSCE LRPC grant access jon namenod elev WSCE LRPC grant access jon namenod,1,0
12739317,TEZ-1543,  shuffl error heavi load caus task retri shuffl error heavi load caus task retri,0,1
12739342,CASSANDRA-7882,  memtabl slab alloc scale logarithm improv occup rate memtabl slab alloc scale logarithm improv occup rate,0,1
12739548,STORM-489,  remov uiActionsEnabled js templat remov ui action enabl js templat,1,0
12739906,AMBARI-7204,  ambari autom kerber ambari autom kerber,1,0
12740302,TEZ-1562,  DAGImpl commitOrAbortOutputs take long time second reduc vertex task DAG impl commit abort output take long time second reduc vertex task,0,1
12740427,HTTPCORE-390,  lock less connect pool lock less connect pool,0,1
12740694,KAFKA-1630,  ConsumerFetcherThread lock tomcat consum fetcher thread lock tomcat,0,1
12741172,HDFS-7060,  avoid take lock send heartbeat DataNode avoid take lock send heartbeat data node,0,1
12741188,STORM-496,  task clj miss debug log spout bolt emit valu task clj miss debug log spout bolt emit valu,1,0
12741239,CASSANDRA-7922,  add file level encrypt add file level encrypt,1,0
12741240,CASSANDRA-7923,  prepar statement not pars provid string alreadi pars statement cach prepar statement not pars provid string alreadi pars statement cach,0,1
12741271,CASSANDRA-7928,  digest queri not requir alder check digest queri not requir alder check,0,1
12741307,MESOS-1792,  add os shell pluggabl IO descriptor add os shell pluggabl IO descriptor,0,1
12741345,MESOS-1794,  allow CURL download pipe allow CURL download pipe,0,1
12741464,CASSANDRA-7937,  appli backpressur gentli overload write appli backpressur gentli overload write,0,1
12741471,YARN-2551,  window secur cotnain executor add check valid wsce site xml write restrict administr window secur cotnain executor add check valid wsce site xml write restrict administr,1,0
12741474,YARN-2552,  window secur contain executor privileg file oper hadoopwinutilsvc constrain localdir window secur contain executor privileg file oper hadoopwinutilsvc constrain localdir,1,0
12741478,YARN-2553,  window secur contain executor assign PROCESS_TERMINATE privileg NM creat contain window secur contain executor assign PROCESS TERMINATE privileg NM creat contain,1,0
12741646,AMBARI-7323,  prompt user admin credenti instal time rather use default credenti prompt user admin credenti instal time rather use default credenti,1,0
