issue_id,summary_col,description_col,target_Security,target_Performance
6039, camel bindi fix length record improv camel bindi fix length record improv, attach patch provid follow improv camel bindi fix length record data format full support fix length header footer record allow delimit variabl length field defin within fix length record enabl length data field defin dynam anoth field record fix length record defin use ordin rel po valuesNew annot properti DataField lengthPos int option identifi data field record defin fix length field delimit string option delimit use field variabl length FixedLengthRecord hasHeader boolean indic record type may preced singl header record begin file stream hasFooter boolean indic record type may follow singl footer record end file stream skipHeader boolean configur data format skip marshal unmarshal header record skipFooter boolean configur data format skip marshal unmarshal footer record isHeader boolean identifi FixedLengthRecord header record isFooter boolean identifi FixedLengthRecord footer record attach patch provid follow improv camel bindi fix length record data format full support fix length header footer record allow delimit variabl length field defin within fix length record enabl length data field defin dynam anoth field record fix length record defin use ordin rel po valu new annot properti data field length po int option identifi data field record defin fix length field delimit string option delimit use field variabl length fix length record header boolean indic record type may preced singl header record begin file stream footer boolean indic record type may follow singl footer record end file stream skip header boolean configur data format skip marshal unmarshal header record skip footer boolean configur data format skip marshal unmarshal footer record header boolean identifi fix length record header record footer boolean identifi fix length record footer record,0,0
6043, improv BeanInfo perform improv bean info perform, see http camel nabbl com BeanInfo perform issu td html detail see http camel nabbl com bean info perform issu td html detail,0,1
6045, camel email compon miss attach camel email compon miss attach, see http camel nabbl com camel email compon miss attach td html disposit field option see RFC possibl camel miss attach disposit null amp amp disposit equalsIgnoreCase part ATTACHMENT disposit equalsIgnoreCase part INLINE add name attach string fileName part getFileName fileName null LOG debug mail contain file attach fileName part mark disposit part ATTACHMENT clearli attach CollectionHelper appendValue map fileName part getDataHandler ad fileName check resolv issu see http camel nabbl com camel email compon miss attach td html disposit field option see RFC possibl camel miss attach disposit null amp amp disposit equal ignor case part ATTACHMENT disposit equal ignor case part INLINE add name attach string file name part get file name file name null LOG debug mail contain file attach file name part mark disposit part ATTACHMENT clearli attach collect helper append valu map file name part get data handler ad file name check resolv issu,0,0
6057, camel spring registri look parent context camel spring registri look parent context, trunk compon camel spring src main java org apach camel spring spi ApplicationContextRegistry javaha next method overrid public lt gt map lt string gt findByTypeWithName class lt gt type return applicationContext getBeansOfType type method look applic context parent context org springframework bean factori BeanFactoryUtils beansOfTypeIncludingAncestors use instead trunk compon camel spring src main java org apach camel spring spi applic context registri javaha next method overrid public lt gt map lt string gt find type name class lt gt type return applic context get bean type type method look applic context parent context org springframework bean factori bean factori util bean type includ ancestor use instead,0,0
6059, camel rss camel atom instal karaf camel rss camel atom instal karaf, karaf root gt featur instal camel rssError execut command manifest present first entri zip mvn org apach ws common axiom axiom impl think got JAR flaw karaf root gt featur instal camel rss error execut command manifest present first entri zip mvn org apach ws common axiom axiom impl think got JAR flaw,0,0
6063, check bodi MimeMessage send directli without creat MimeMessage bodi header check bodi mime messag send directli without creat mime messag bodi header, rout compon creat MimeMessage set bodi mail produc ignor type bodi creat MimeMessage bodi content header patch add control type disabl overrid MailProducer messag MimeMessage contain bodi sent directli patch contain test fix rout compon creat mime messag set bodi mail produc ignor type bodi creat mime messag bodi content header patch add control type disabl overrid mail produc messag mime messag contain bodi sent directli patch contain test fix,0,0
6068, CamelBlueprintContext may wrongli start may lead deadlock camel blueprint context may wrongli start may lead deadlock, observ deadlock situat seem caus chang came CAMEL chang way CamelBlueprintContext start solv anoth issu current code listen servic regist event org osgi BlueprintContainer supposedli associ BP contain decid start start descript ticket chang intend make sure start context occur BP contain regist case check whether receiv event belong bundl check miss current code consequ may wrongli react event anoth bundl contain registr event happen specif time situat may also lead deadlock check event sourc CamelBlueprintContext serviceChanged method regard akiStack trace name blueprint extend state BLOCKED java lang object own blueprint extend total block total wait stack trace org apach ari blueprint contain BlueprintRepository createInstances BlueprintRepository java org apach ari blueprint contain BlueprintRepository createInstance BlueprintRepository java org apach ari blueprint contain BlueprintRepository creat BlueprintRepository java org apach ari blueprint contain BlueprintContainerImpl getComponentInstance BlueprintContainerImpl java org apach camel blueprint BlueprintContainerRegistry lookup BlueprintContainerRegistry java org apach camel impl CompositeRegistry lookup CompositeRegistry java org apach camel impl PropertyPlaceholderDelegateRegistry lookup PropertyPlaceholderDelegateRegistry java org apach camel blueprint BlueprintComponentResolver resolveComponent BlueprintComponentResolver java org apach camel impl DefaultCamelContext getComponent DefaultCamelContext java lock java util HashMap de org apach camel impl DefaultCamelContext getEndpoint DefaultCamelContext java org apach camel util CamelContextHelper getMandatoryEndpoint CamelContextHelper java org apach camel model RouteDefinition resolveEndpoint RouteDefinition java org apach camel impl DefaultRouteContext resolveEndpoint DefaultRouteContext java org apach camel impl DefaultRouteContext resolveEndpoint DefaultRouteContext java org apach camel model FromDefinition resolveEndpoint FromDefinition java org apach camel impl DefaultRouteContext getEndpoint DefaultRouteContext java org apach camel model RouteDefinition addRoutes RouteDefinition java org apach camel model RouteDefinition addRoutes RouteDefinition java org apach camel impl DefaultCamelContext startRoute DefaultCamelContext java org apach camel impl DefaultCamelContext startRouteDefinitions DefaultCamelContext java org apach camel impl DefaultCamelContext doStartCamel DefaultCamelContext java org apach camel impl DefaultCamelContext doStart DefaultCamelContext java lock org apach camel blueprint BlueprintCamelContext bafaorg apach camel support ServiceSupport start ServiceSupport java org apach camel impl DefaultCamelContext start DefaultCamelContext java org apach camel blueprint BlueprintCamelContext maybeStart BlueprintCamelContext java org apach camel blueprint BlueprintCamelContext serviceChanged BlueprintCamelContext java org eclips osgi intern serviceregistri FilteredServiceListener serviceChanged FilteredServiceListener java org eclips osgi framework intern core BundleContextImpl dispatchEvent BundleContextImpl java org eclips osgi framework eventmgr EventManager dispatchEvent EventManager java org eclips osgi framework eventmgr ListenerQueue dispatchEventSynchronous ListenerQueue java org eclips osgi intern serviceregistri ServiceRegistry publishServiceEventPrivileged ServiceRegistry java org eclips osgi intern serviceregistri ServiceRegistry publishServiceEvent ServiceRegistry java org eclips osgi intern serviceregistri ServiceRegistrationImpl regist ServiceRegistrationImpl java org eclips osgi intern serviceregistri ServiceRegistry registerService ServiceRegistry java org eclips osgi framework intern core BundleContextImpl registerService BundleContextImpl java org apach ari blueprint contain BlueprintContainerImpl registerService BlueprintContainerImpl java org apach ari blueprint contain BlueprintContainerImpl doRun BlueprintContainerImpl java org apach ari blueprint contain BlueprintContainerImpl run BlueprintContainerImpl java lock java util concurr atom AtomicBoolean cb ada lock java util concurr atom AtomicBoolean java util concurr executor RunnableAdapter call executor java java util concurr FutureTask sync innerRun FutureTask java java util concurr FutureTask run FutureTask java java util concurr ScheduledThreadPoolExecutor ScheduledFutureTask access ScheduledThreadPoolExecutor java java util concurr ScheduledThreadPoolExecutor ScheduledFutureTask run ScheduledThreadPoolExecutor java java util concurr ThreadPoolExecutor worker runTask ThreadPoolExecutor java java util concurr ThreadPoolExecutor worker run ThreadPoolExecutor java java lang thread run thread java name blueprint extend state BLOCKED onorg apach camel blueprint BlueprintCamelContext bafa own blueprint extend total block total wait stack trace org apach camel impl DefaultCamelContext getTypeConverter DefaultCamelContext java org apach camel util EndpointHelper setProperties EndpointHelper java org apach camel impl DefaultComponent setProperties DefaultComponent java org apach camel compon file GenericFileComponent createEndpoint GenericFileComponent java org apach camel compon file GenericFileComponent createEndpoint GenericFileComponent java org apach camel impl DefaultComponent createEndpoint DefaultComponent java org apach camel impl DefaultCamelContext getEndpoint DefaultCamelContext java org apach camel core xml AbstractCamelEndpointFactoryBean getObject AbstractCamelEndpointFactoryBean java sun reflect NativeMethodAccessorImpl invok nativ method sun reflect NativeMethodAccessorImpl invok NativeMethodAccessorImpl java sun reflect DelegatingMethodAccessorImpl invok DelegatingMethodAccessorImpl java java lang reflect method invok method java org apach ari blueprint util ReflectionUtils invok ReflectionUtils java org apach ari blueprint contain BeanRecipe invok BeanRecipe java org apach ari blueprint contain BeanRecipe getInstance BeanRecipe java org apach ari blueprint contain BeanRecipe internalCreate BeanRecipe java org apach ari blueprint di AbstractRecipe creat AbstractRecipe java lock java lang object org apach ari blueprint contain BlueprintRepository createInstances BlueprintRepository java lock java lang object org apach ari blueprint contain BlueprintRepository createAll BlueprintRepository java org apach ari blueprint contain BlueprintContainerImpl instantiateEagerComponents BlueprintContainerImpl java org apach ari blueprint contain BlueprintContainerImpl doRun BlueprintContainerImpl java org apach ari blueprint contain BlueprintContainerImpl run BlueprintContainerImpl java lock java util concurr atom AtomicBoolean lock java util concurr atom AtomicBoolean java util concurr executor RunnableAdapter call executor java java util concurr FutureTask sync innerRun FutureTask java java util concurr FutureTask run FutureTask java java util concurr ScheduledThreadPoolExecutor ScheduledFutureTask access ScheduledThreadPoolExecutor java java util concurr ScheduledThreadPoolExecutor ScheduledFutureTask run ScheduledThreadPoolExecutor java java util concurr ThreadPoolExecutor worker runTask ThreadPoolExecutor java java util concurr ThreadPoolExecutor worker run ThreadPoolExecutor java java lang thread run thread java observ deadlock situat seem caus chang came CAMEL chang way camel blueprint context start solv anoth issu current code listen servic regist event org osgi blueprint contain supposedli associ BP contain decid start start descript ticket chang intend make sure start context occur BP contain regist case check whether receiv event belong bundl check miss current code consequ may wrongli react event anoth bundl contain registr event happen specif time situat may also lead deadlock check event sourc camel blueprint context servic chang method regard aki stack trace name blueprint extend state BLOCKED java lang object own blueprint extend total block total wait stack trace org apach ari blueprint contain blueprint repositori creat instanc blueprint repositori java org apach ari blueprint contain blueprint repositori creat instanc blueprint repositori java org apach ari blueprint contain blueprint repositori creat blueprint repositori java org apach ari blueprint contain blueprint contain impl get compon instanc blueprint contain impl java org apach camel blueprint blueprint contain registri lookup blueprint contain registri java org apach camel impl composit registri lookup composit registri java org apach camel impl properti placehold deleg registri lookup properti placehold deleg registri java org apach camel blueprint blueprint compon resolv resolv compon blueprint compon resolv java org apach camel impl default camel context get compon default camel context java lock java util hash map de org apach camel impl default camel context get endpoint default camel context java org apach camel util camel context helper get mandatori endpoint camel context helper java org apach camel model rout definit resolv endpoint rout definit java org apach camel impl default rout context resolv endpoint default rout context java org apach camel impl default rout context resolv endpoint default rout context java org apach camel model definit resolv endpoint definit java org apach camel impl default rout context get endpoint default rout context java org apach camel model rout definit add rout rout definit java org apach camel model rout definit add rout rout definit java org apach camel impl default camel context start rout default camel context java org apach camel impl default camel context start rout definit default camel context java org apach camel impl default camel context start camel default camel context java org apach camel impl default camel context start default camel context java lock org apach camel blueprint blueprint camel context bafaorg apach camel support servic support start servic support java org apach camel impl default camel context start default camel context java org apach camel blueprint blueprint camel context mayb start blueprint camel context java org apach camel blueprint blueprint camel context servic chang blueprint camel context java org eclips osgi intern serviceregistri filter servic listen servic chang filter servic listen java org eclips osgi framework intern core bundl context impl dispatch event bundl context impl java org eclips osgi framework eventmgr event manag dispatch event event manag java org eclips osgi framework eventmgr listen queue dispatch event synchron listen queue java org eclips osgi intern serviceregistri servic registri publish servic event privileg servic registri java org eclips osgi intern serviceregistri servic registri publish servic event servic registri java org eclips osgi intern serviceregistri servic registr impl regist servic registr impl java org eclips osgi intern serviceregistri servic registri regist servic servic registri java org eclips osgi framework intern core bundl context impl regist servic bundl context impl java org apach ari blueprint contain blueprint contain impl regist servic blueprint contain impl java org apach ari blueprint contain blueprint contain impl run blueprint contain impl java org apach ari blueprint contain blueprint contain impl run blueprint contain impl java lock java util concurr atom atom boolean cb ada lock java util concurr atom atom boolean java util concurr executor runnabl adapt call executor java java util concurr futur task sync inner run futur task java java util concurr futur task run futur task java java util concurr schedul thread pool executor schedul futur task access schedul thread pool executor java java util concurr schedul thread pool executor schedul futur task run schedul thread pool executor java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java name blueprint extend state BLOCKED onorg apach camel blueprint blueprint camel context bafa own blueprint extend total block total wait stack trace org apach camel impl default camel context get type convert default camel context java org apach camel util endpoint helper set properti endpoint helper java org apach camel impl default compon set properti default compon java org apach camel compon file gener file compon creat endpoint gener file compon java org apach camel compon file gener file compon creat endpoint gener file compon java org apach camel impl default compon creat endpoint default compon java org apach camel impl default camel context get endpoint default camel context java org apach camel core xml abstract camel endpoint factori bean get object abstract camel endpoint factori bean java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org apach ari blueprint util reflect util invok reflect util java org apach ari blueprint contain bean recip invok bean recip java org apach ari blueprint contain bean recip get instanc bean recip java org apach ari blueprint contain bean recip intern creat bean recip java org apach ari blueprint di abstract recip creat abstract recip java lock java lang object org apach ari blueprint contain blueprint repositori creat instanc blueprint repositori java lock java lang object org apach ari blueprint contain blueprint repositori creat blueprint repositori java org apach ari blueprint contain blueprint contain impl instanti eager compon blueprint contain impl java org apach ari blueprint contain blueprint contain impl run blueprint contain impl java org apach ari blueprint contain blueprint contain impl run blueprint contain impl java lock java util concurr atom atom boolean lock java util concurr atom atom boolean java util concurr executor runnabl adapt call executor java java util concurr futur task sync inner run futur task java java util concurr futur task run futur task java java util concurr schedul thread pool executor schedul futur task access schedul thread pool executor java java util concurr schedul thread pool executor schedul futur task run schedul thread pool executor java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java,0,1
6084, SOAP JMS work camel cxf endpoint SOAP JMS work camel cxf endpoint, would like use SOAP JMS use CXF amp camel fail CXF endpoint receiv well incom request JMS queue aultMessageListenerContainer HelloWorldServicePortType INFO inbound messag ID content type text xmlHeaders JMSMessageType text payload lt soapenv envelop xmln soapenv http schema xmlsoap org soap envelop xmln hel http helloworld mycompani redhat com gt lt soapenv header gt lt soapenv bodi gt lt hel sayHello gt lt hel name gt fred lt hel name gt lt hel sayHello gt lt soapenv bodi gt lt soapenv envelop gt aultMessageListenerContainer rout INFO SOAP request receiv messag aultMessageListenerContainer rout INFO mock servic repliedbut respons return CXF neither publish repli queue camel rout overrid public void configur throw except cxf bean endpoint servic worklist dataFormat MESSAGE convertBodyTo string class log SOAP request receiv messag setHeader JMSReplyTo constant supervisorworklist respons transform constant respons RESPONSE SOAP MESSAGE log mock servic repli amp config lt xml version encod UTF gt lt bean xmln http www springframework org schema bean xmln xsi http www org XMLSchema instanc xmln camel http camel apach org schema spring xmln osgi http www springframework org schema osgi xmln cxf http camel apach org schema cxf xmln jm http cxf apach org transport jm xsi schemaLocation http www springframework org schema bean http www springframework org schema bean spring bean xsd http www springframework org schema osgi http www springframework org schema osgi spring osgi xsd http camel apach org schema spring http camel apach org schema spring camel spring xsd http camel apach org schema cxf http camel apach org schema cxf camel cxf spring xsd http cxf apach org transport jm http cxf apach org schema configur jm xsd gt lt bean id jm connectionFactory class org apach activemq ActiveMQConnectionFactory gt lt lt properti name brokerURL valu vm myEmbeddedBroker broker persist fals gt gt lt properti name brokerURL valu tcp localhost gt lt bean gt lt bean id jm config servic class org apach cxf transport jm JMSConfiguration gt lt properti name connectionFactory ref jm connectionFactory gt lt properti name targetDestination valu supervisorworklist gt lt properti name replyDestination valu supervisorworklist respons gt lt bean gt lt bean id logginOutInterceptor class org apach cxf interceptor LoggingOutInterceptor gt lt bean id logginInInterceptor class org apach cxf interceptor LoggingInInterceptor gt lt produc endpoint gt lt cxf cxfEndpoint id endpoint servic worklist address jm serviceClass com redhat mycompani helloworld HelloWorldService serviceName HelloWorldService endpointName HelloWorldOverJms xmln http helloworld ato redhat com gt lt cxf featur gt lt bean xmln http www springframework org schema bean class org apach cxf transport jm JMSConfigFeature gt lt properti name jmsConfig ref jm config servic gt lt bean gt lt cxf featur gt lt cxf inInterceptors gt lt ref bean logginInInterceptor gt lt cxf inInterceptors gt lt cxf outInterceptors gt lt ref bean logginOutInterceptor gt lt cxf outInterceptors gt lt cxf cxfEndpoint gt lt camelContext xmln http camel apach org schema spring gt lt packag gt com redhat mycompani cxf lt packag gt lt camelContext gt lt bean gt would like use SOAP JMS use CXF amp camel fail CXF endpoint receiv well incom request JMS queue ault messag listen contain hello world servic port type INFO inbound messag ID content type text xml header JMS messag type text payload lt soapenv envelop xmln soapenv http schema xmlsoap org soap envelop xmln hel http helloworld mycompani redhat com gt lt soapenv header gt lt soapenv bodi gt lt hel say hello gt lt hel name gt fred lt hel name gt lt hel say hello gt lt soapenv bodi gt lt soapenv envelop gt ault messag listen contain rout INFO SOAP request receiv messag ault messag listen contain rout INFO mock servic repliedbut respons return CXF neither publish repli queue camel rout overrid public void configur throw except cxf bean endpoint servic worklist data format MESSAGE convert bodi string class log SOAP request receiv messag set header JMS repli constant supervisorworklist respons transform constant respons RESPONSE SOAP MESSAGE log mock servic repli amp config lt xml version encod UTF gt lt bean xmln http www springframework org schema bean xmln xsi http www org XML schema instanc xmln camel http camel apach org schema spring xmln osgi http www springframework org schema osgi xmln cxf http camel apach org schema cxf xmln jm http cxf apach org transport jm xsi schema locat http www springframework org schema bean http www springframework org schema bean spring bean xsd http www springframework org schema osgi http www springframework org schema osgi spring osgi xsd http camel apach org schema spring http camel apach org schema spring camel spring xsd http camel apach org schema cxf http camel apach org schema cxf camel cxf spring xsd http cxf apach org transport jm http cxf apach org schema configur jm xsd gt lt bean id jm connect factori class org apach activemq activ MQ connect factori gt lt lt properti name broker URL valu vm embed broker broker persist fals gt gt lt properti name broker URL valu tcp localhost gt lt bean gt lt bean id jm config servic class org apach cxf transport jm JMS configur gt lt properti name connect factori ref jm connect factori gt lt properti name target destin valu supervisorworklist gt lt properti name repli destin valu supervisorworklist respons gt lt bean gt lt bean id loggin interceptor class org apach cxf interceptor log interceptor gt lt bean id loggin interceptor class org apach cxf interceptor log interceptor gt lt produc endpoint gt lt cxf cxf endpoint id endpoint servic worklist address jm servic class com redhat mycompani helloworld hello world servic servic name hello world servic endpoint name hello world jm xmln http helloworld ato redhat com gt lt cxf featur gt lt bean xmln http www springframework org schema bean class org apach cxf transport jm JMS config featur gt lt properti name jm config ref jm config servic gt lt bean gt lt cxf featur gt lt cxf interceptor gt lt ref bean loggin interceptor gt lt cxf interceptor gt lt cxf interceptor gt lt ref bean loggin interceptor gt lt cxf interceptor gt lt cxf cxf endpoint gt lt camel context xmln http camel apach org schema spring gt lt packag gt com redhat mycompani cxf lt packag gt lt camel context gt lt bean gt,0,0
6089, CXFEndpoint blueprint config bind element may lead NPE CXF endpoint blueprint config bind element may lead NPE, seem error EndpointpointDefinitionParser pars bind element concret speak element pars right element wrongli parent element someth like lt camel cxf cxfEndpoint id routerEndpoint gt lt camel cxf bind gt lt soap soapBinding mtomEnabled true version gt lt camel cxf bind gt lt camel cxf cxfEndpoint gt may get NPE shown java lang NullPointerException null org apach ari blueprint contain RecipeBuilder getValue RecipeBuilder java na na org apach ari blueprint contain RecipeBuilder createBeanRecipe RecipeBuilder java na na org apach ari blueprint contain RecipeBuilder createRecipe RecipeBuilder java na na org apach ari blueprint contain RecipeBuilder createRepository RecipeBuilder java na na org apach ari blueprint contain BlueprintContainerImpl getRepository BlueprintContainerImpl java na na org apach ari blueprint contain BlueprintContainerImpl doRun BlueprintContainerImpl java na na org apach ari blueprint contain BlueprintContainerImpl run BlueprintContainerImpl java na naFixing line EndpointDefinitionParser fix issu seem error endpointpoint definit parser pars bind element concret speak element pars right element wrongli parent element someth like lt camel cxf cxf endpoint id router endpoint gt lt camel cxf bind gt lt soap soap bind mtom enabl true version gt lt camel cxf bind gt lt camel cxf cxf endpoint gt may get NPE shown java lang null pointer except null org apach ari blueprint contain recip builder get valu recip builder java na na org apach ari blueprint contain recip builder creat bean recip recip builder java na na org apach ari blueprint contain recip builder creat recip recip builder java na na org apach ari blueprint contain recip builder creat repositori recip builder java na na org apach ari blueprint contain blueprint contain impl get repositori blueprint contain impl java na na org apach ari blueprint contain blueprint contain impl run blueprint contain impl java na na org apach ari blueprint contain blueprint contain impl run blueprint contain impl java na na fix line endpoint definit parser fix issu,0,0
6091, improv SqlProducer class improv sql produc class, came across bug microsoft SQL server driver folow line problemat int expect ps getParameterMetaData getParameterCount run follow queri compon INSERT NEW_TABLE SELECT OLD_TABLE ID expect set result valu set caus com microsoft sqlserver jdbc SQLServerException valu set paramet number SQL server issu unfortun sourc avail updat like time soon return correct meta data would handi produc put queri preper littl hand user let say paramet prepar along valu use user manual put item map bodi use map length identifi mani valu iter came across bug microsoft SQL server driver folow line problemat int expect ps get paramet meta data get paramet count run follow queri compon INSERT NEW TABLE SELECT OLD TABLE ID expect set result valu set caus com microsoft sqlserver jdbc SQL server except valu set paramet number SQL server issu unfortun sourc avail updat like time soon return correct meta data would handi produc put queri preper littl hand user let say paramet prepar along valu use user manual put item map bodi use map length identifi mani valu iter,0,0
6097, race condit AggregatorProcessor recoveri sometim caus duplic race condit aggreg processor recoveri sometim caus duplic, seem race condit org apach camel processor aggreg AggregateProcessor RecoverTask task call recover scan find exchang may need recov sinc scan might return exchang actual progress RecoverTask check see exchang realli progress call inProgressCompleteExchanges contain exchangeId howev collect may modifi time scan return contain call would happen progress exchang complet contain call situat inProgress would evalu fals exchang would recov result duplic exchang output aggreg compon one possibl solut might prevent updat inProgressCompleteExchanges critic section anoth possibl solut might copi inProgressCompleteExchanges call scan sure way deal also seem race condit org apach camel processor aggreg aggreg processor recov task task call recover scan find exchang may need recov sinc scan might return exchang actual progress recov task check see exchang realli progress call progress complet exchang contain exchang Id howev collect may modifi time scan return contain call would happen progress exchang complet contain call situat progress would evalu fals exchang would recov result duplic exchang output aggreg compon one possibl solut might prevent updat progress complet exchang critic section anoth possibl solut might copi progress complet exchang call scan sure way deal also,0,1
6109, step block run tag close wrong place step block run tag close wrong place, exampl rout lt doTry gt lt gt lt doTry gt lt doCatch gt lt except gt java lang except lt except gt lt uri log gt lt doCatch gt lt uri log gt line execut everi time regardless except believ prefer behavior would rout fail load valid altern lt uri log gt run except thank exampl rout lt tri gt lt gt lt tri gt lt catch gt lt except gt java lang except lt except gt lt uri log gt lt catch gt lt uri log gt line execut everi time regardless except believ prefer behavior would rout fail load valid altern lt uri log gt run except thank,0,0
6123, camel jm InOut exchang time even respons receiv camel jm exchang time even respons receiv, perform InOut JMS exchang certain requestTimeout repli messag receiv time follow formula stand true gt JMS respons timeT remain rout process time follow replyT requestTimeoutThen camel jm throw ExchangeTimedOutException regardless fact repli truli receiv time surpris bug gone unnot present sinc mid exampl unit test test public void testTimeoutNotTriggered throw except getMockEndpoint mock except expectedMessageCount templat requestBody activemq test lt hello gt assertMockEndpointsSatisfied overrid protect RouteBuilder createRouteBuilder throw except return new RouteBuilder overrid public void configur throw except onException ExchangeTimedOutException class handl true mock except activemq test inOut activemq test requestTimeout delay constant activemq test log test perform JMS exchang certain request timeout repli messag receiv time follow formula stand true gt JMS respons time remain rout process time follow repli request timeout camel jm throw exchang time except regardless fact repli truli receiv time surpris bug gone unnot present sinc mid exampl unit test test public void test timeout trigger throw except get mock endpoint mock except expect messag count templat request bodi activemq test lt hello gt assert mock endpoint satisfi overrid protect rout builder creat rout builder throw except return new rout builder overrid public void configur throw except except exchang time except class handl true mock except activemq test activemq test request timeout delay constant activemq test log test,0,0
6129, simpl languag bean function issu paramet valu comma simpl languag bean function issu paramet valu comma, see nabblehttp camel nabbl com prolem parametr bean method call via simpl tp html see nabblehttp camel nabbl com prolem parametr bean method call via simpl tp html,0,0
