issue_id,reporter_col,team_col,component_col,grep_sec,grep_perf,Security_pos_col,Security_neu_col,Security_neg_col,Performance_pos_col,Performance_neu_col,Performance_neg_col,ST_col,Patch_col,CE_col,TC_col,EN_col,files_col,target_Security,target_Performance
621,Claus Ibsen,1,camel-core,0,1,0.0,0.0,19.0,0.0,0.0,19.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/component/file/strategy/FileExpressionRenamer.java;camel-core/src/main/java/org/apache/camel/component/file/strategy/FileLanguageRenamer.java;camel-core/src/main/java/org/apache/camel/component/file/strategy/FileProcessStrategyFactory.java;camel-core/src/main/java/org/apache/camel/language/simple/FileExpressionBuilder.java;camel-core/src/main/java/org/apache/camel/language/simple/FileLanguage.java;camel-core/src/main/java/org/apache/camel/language/simple/SimpleLanguage.java;camel-core/src/test/java/org/apache/camel/component/file/FileProducerExpressionTest.java;camel-core/src/test/java/org/apache/camel/language/FileLanguageTest.java;camel-core/src/main/java/org/apache/camel/builder/ExpressionBuilder.java;camel-core/src/main/java/org/apache/camel/component/file/FileComponent.java;camel-core/src/main/java/org/apache/camel/component/file/FileEndpoint.java;camel-core/src/main/java/org/apache/camel/component/file/FileProducer.java;camel-core/src/main/java/org/apache/camel/component/file/strategy/DefaultFileRenamer.java;camel-core/src/main/java/org/apache/camel/component/file/strategy/FileLanguageRenamer.java;camel-core/src/main/java/org/apache/camel/component/file/strategy/FileProcessStrategyFactory.java;camel-core/src/main/java/org/apache/camel/component/file/strategy/FileProcessStrategySupport.java;camel-core/src/main/java/org/apache/camel/component/file/strategy/FileRenamer.java;camel-core/src/main/java/org/apache/camel/component/file/strategy/RenameFileProcessStrategy.java;camel-core/src/main/java/org/apache/camel/language/bean/BeanLanguage.java;camel-core/src/main/java/org/apache/camel/language/simple/AbstractSimpleLanguage.java;camel-core/src/main/java/org/apache/camel/language/simple/FileExpressionBuilder.java;camel-core/src/main/java/org/apache/camel/language/simple/FileLanguage.java;camel-core/src/main/java/org/apache/camel/language/simple/SimpleLanguage.java;camel-core/src/main/resources/META-INF/services/org/apache/camel/language/file;camel-core/src/test/java/org/apache/camel/TestSupport.java;camel-core/src/test/java/org/apache/camel/component/file/FileConsumerExpressionTest.java;camel-core/src/test/java/org/apache/camel/component/file/FileExclusiveReadTest.java;camel-core/src/test/java/org/apache/camel/component/file/FileProducerExpressionTest.java;camel-core/src/test/java/org/apache/camel/language/FileLanguageTest.java;camel-core/src/test/java/org/apache/camel/language/SimpleTest.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpExclusiveReadTest.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpNoFilesTest.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpNonExclusiveReadTest.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FtpProducerBuildDirectoryTest.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FtpProducerBuildPartOfDirectoryTest.java;,0,0
627,Claus Ibsen,1,camel-core,0,1,1.0,1.0,26.0,1.0,1.0,26.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationErrorHandlerWrappingStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationInterceptStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationProcessor.java;camel-core/src/main/java/org/apache/camel/management/PerformanceCounter.java;examples/camel-example-spring-jms/src/main/resources/META-INF/spring/camel-server-aop.xml;examples/camel-example-spring-jms/src/main/resources/META-INF/spring/camel-server.xml;examples/camel-example-spring-jms/src/main/resources/camel-client-remoting.xml;examples/camel-example-spring-jms/src/main/resources/camel-client.xml;camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java;,0,0
634,Marat Bedretdinov,0,camel-core; camel-jms,0,1,1.0,2.0,72.0,3.0,2.0,70.0,0,1,0,0,0,camel-core/src/main/java/org/apache/camel/Exchange.java;camel-core/src/main/java/org/apache/camel/ExchangeProperty.java;camel-core/src/main/java/org/apache/camel/impl/DefaultExchange.java;camel-core/src/main/java/org/apache/camel/processor/DeadLetterChannel.java;camel-core/src/test/java/org/apache/camel/ExchangePropertyTest.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/EndpointMessageListener.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/tx/ConditionalExceptionProcessor.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/tx/QueueToQueueRequestReplyTransactionTest.java;components/camel-spring/pom.xml;components/camel-spring/src/main/java/org/apache/camel/spring/spi/TransactionInterceptor.java;components/camel-spring/src/test/java/org/apache/camel/spring/interceptor/BookService.java;components/camel-spring/src/test/java/org/apache/camel/spring/interceptor/TransactionalClientDataSourceTest.java;components/camel-spring/src/test/resources/org/apache/camel/spring/interceptor/transactionalClientDataSource.xml;,0,1
636,Claus Ibsen,1,camel-core,0,0,1.0,0.0,75.0,1.0,2.0,73.0,1,0,0,0,0,camel-core/src/main/java/org/apache/camel/impl/converter/AnnotationTypeConverterLoader.java;camel-core/src/main/java/org/apache/camel/util/WebSphereResolverUtil.java;camel-core/src/main/java/org/apache/camel/util/ResolverUtil.java;camel-core/src/main/java/org/apache/camel/impl/converter/AnnotationTypeConverterLoader.java;camel-core/src/main/java/org/apache/camel/util/ResolverUtil.java;camel-core/src/main/java/org/apache/camel/util/WebSphereResolverUtil.java;,0,0
642,Willem Jiang,1,camel-jms,0,0,0.0,1.0,27.0,1.0,0.0,27.0,0,1,0,1,0,examples/camel-example-loan-broker/src/main/java/org/apache/camel/loanbroker/queue/version/Bank.java;examples/camel-example-loan-broker/src/main/java/org/apache/camel/loanbroker/queue/version/BankResponseAggregationStrategy.java;examples/camel-example-loan-broker/src/main/java/org/apache/camel/loanbroker/queue/version/Client.java;examples/camel-example-loan-broker/src/main/java/org/apache/camel/loanbroker/queue/version/LoanBroker.java;apache-camel/bundle/pom.xml;apache-camel/pom.xml;examples/camel-example-loan-broker/src/main/java/org/apache/camel/loanbroker/queue/version/LoanBroker.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/AggregratedJmsRouteTest.java;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java;camel-core/src/main/java/org/apache/camel/model/AggregatorType.java;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;camel-core/src/main/java/org/apache/camel/spi/RouteContext.java;components/camel-jdbc/pom.xml;components/camel-jms/src/test/java/org/apache/camel/component/jms/AggregratedJmsRouteTest.java;,0,0
652,Willem Jiang,1,examples,0,0,0.0,0.0,15.0,0.0,0.0,15.0,0,0,0,0,0,examples/camel-example-cxf/README.txt;examples/camel-example-cxf/build.xml;,0,0
653,Bruce Elmore,0,camel-jms,0,1,1.0,1.0,65.0,1.0,0.0,66.0,0,0,0,0,0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsBinding.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsMessage.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/issues/JmsBeanMethodHeaderTest.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/issues/JmsFilenameHeaderTest.java;,0,0
656,Claus Ibsen,1,documentation,0,0,0.0,0.0,31.0,1.0,0.0,30.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/component/direct/DirectEndpoint.java;camel-core/src/main/java/org/apache/camel/component/direct/DirectProducer.java;camel-core/src/test/java/org/apache/camel/component/direct/DirectNoMultipleConsumersTest.java;components/camel-mina/src/test/java/org/apache/camel/component/mina/MinaConsumerTest.java;camel-core/src/main/java/org/apache/camel/component/dataset/DataSet.java;camel-core/src/main/java/org/apache/camel/component/dataset/DataSetConsumer.java;camel-core/src/main/java/org/apache/camel/component/timer/TimerConsumer.java;camel-core/src/main/java/org/apache/camel/model/AggregatorType.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanComponent.java;camel-core/src/test/java/org/apache/camel/component/pojo/PojoRouteTest.java;components/camel-mina/src/main/java/org/apache/camel/component/mina/MinaPayloadHolder.java;components/camel-mina/src/test/java/org/apache/camel/component/mina/MinaClientServerTest.java;camel-core/src/test/java/org/apache/camel/component/ref/RefComponentTest.java;camel-core/src/main/java/org/apache/camel/component/log/LogComponent.java;camel-core/src/main/java/org/apache/camel/processor/Logger.java;camel-core/src/test/java/org/apache/camel/component/log/ThroughputLoggerTest.java;components/camel-mail/src/main/java/org/apache/camel/component/mail/MailComponent.java;camel-core/src/main/java/org/apache/camel/component/list/ListEndpoint.java;camel-core/src/main/java/org/apache/camel/component/timer/TimerConsumer.java;camel-core/src/test/java/org/apache/camel/component/file/FileAsyncRouteTest.java;camel-core/src/test/java/org/apache/camel/component/list/ListRouteTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/bind/BeanAsEndpointTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/bind/ExampleBean.java;components/camel-spring/src/test/resources/org/apache/camel/spring/bind/beanAsEndpoint.xml;,0,0
663,james strachan,1,camel-core; camel-spring,0,0,0.0,0.0,12.0,1.0,0.0,11.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/builder/DeadLetterChannelBuilder.java;components/camel-spring/src/main/java/org/apache/camel/spring/SpringRouteBuilder.java;components/camel-spring/src/main/java/org/apache/camel/spring/spi/TransactionErrorHandlerBuilder.java;components/camel-spring/src/main/java/org/apache/camel/spring/spi/TransactionInterceptor.java;components/camel-spring/src/test/java/org/apache/camel/spring/interceptor/TransactionalClientDataSourceTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/interceptor/TransactionalClientDataSourceWithDefaultErrorHandlerTest.java;camel-core/src/main/java/org/apache/camel/processor/DeadLetterChannel.java;components/camel-spring/src/main/java/org/apache/camel/spring/spi/TransactionErrorHandlerBuilder.java;components/camel-spring/src/main/java/org/apache/camel/spring/spi/TransactionInterceptor.java;,0,0
668,Claus Ibsen,1,null,0,0,0.0,2.0,33.0,1.0,2.0,32.0,0,0,1,0,0,components/camel-spring/src/main/java/org/apache/camel/spring/spi/SpringTransactionPolicy.java;components/camel-spring/src/test/java/org/apache/camel/spring/interceptor/TransactionalClientDataSourceTest.java;components/camel-spring/src/test/resources/org/apache/camel/spring/interceptor/transactionalClientDataSource.xml;components/camel-spring/src/main/java/org/apache/camel/spring/spi/SpringTransactionPolicy.java;,0,0
684,Gert Vanthienen,1,null,0,0,0.0,0.0,13.0,1.0,0.0,12.0,0,0,0,0,0,components/camel-bam/pom.xml;pom.xml;,0,0
686,Claus Ibsen,1,camel-cxf,0,0,0.0,0.0,15.0,0.0,0.0,15.0,0,0,0,0,0,tests/camel-itest/pom.xml;tests/camel-itest/src/main/resources/META-INF/LICENSE.txt;tests/camel-itest/src/main/resources/META-INF/NOTICE.txt;tests/camel-itest/src/test/java/org/apache/camel/itest/customerrelations/CustomerServiceV1Impl.java;tests/camel-itest/src/test/java/org/apache/camel/itest/customerrelations/CustomerServicesTest.java;tests/camel-itest/src/test/resources/commons-logging.properties;tests/camel-itest/src/test/resources/spring-config/client-applicationContext.xml;tests/camel-itest/src/test/resources/spring-config/jms-applicationContext.xml;tests/camel-itest/src/test/resources/spring-config/server-applicationContext.xml;tests/camel-itest/src/test/resources/wsdl/CustomerService-1.0.0.wsdl;tests/camel-itest/src/test/resources/xsd/Address.xsd;tests/camel-itest/src/test/resources/xsd/Customer.xsd;tests/camel-itest/src/test/resources/xsd/Gender.xsd;tests/camel-itest/src/test/resources/xsd/Person.xsd;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfSoapBinding.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/CamelConduit.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/CamelDestination.java;,0,0
688,Freeman Fang,0,null,0,0,0.0,0.0,4.0,0.0,0.0,4.0,0,1,0,0,0,camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java;camel-core/src/main/java/org/apache/camel/language/bean/BeanExpression.java;camel-core/src/main/java/org/apache/camel/util/ResolverUtil.java;camel-core/src/main/java/org/apache/camel/util/WebSphereResolverUtil.java;camel-core/src/test/java/org/apache/camel/component/bean/NewInstanceTest.java;camel-core/src/test/java/org/apache/camel/component/direct/DirectNoToTypeTest.java;camel-core/src/test/java/org/apache/camel/language/BeanTest.java;camel-core/src/test/java/org/apache/camel/processor/MethodFilterTest.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsBinding.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/issues/DummyOrder.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/issues/JmsBeanMethodHeaderTest.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/issues/JmsConcurrentConsumersTest.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/issues/JmsHeaderAsObjectTest.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/issues/JmsRedeliveryWithInitialRedeliveryDelayTest.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/temp/TemporaryQueueRouteTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/bind/BeanAsEndpointTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/config/MyFailureProcessor.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java;camel-core/src/test/java/org/apache/camel/component/file/BeanToFileTest.java;,0,0
696,Claus Ibsen,1,camel-core,0,1,1.0,0.0,38.0,1.0,1.0,37.0,0,0,1,0,0,camel-core/src/main/java/org/apache/camel/impl/DefaultProducerTemplate.java;,0,0
697,Claus Ibsen,1,camel-core,0,0,0.0,1.0,13.0,1.0,2.0,11.0,0,0,1,0,0,camel-core/src/main/java/org/apache/camel/processor/TransformProcessor.java;camel-core/src/test/java/org/apache/camel/processor/TransformProcessorWithHeaderTest.java;,0,0
707,Claus Ibsen,1,camel-core,0,0,1.0,0.0,13.0,0.0,0.0,14.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java;camel-core/src/test/java/org/apache/camel/management/MultiInstanceProcessorTest.java;camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java;,0,0
709,Claus Ibsen,1,camel-cxf,0,1,1.0,0.0,52.0,2.0,1.0,50.0,0,1,1,0,0,camel-core/src/main/java/org/apache/camel/impl/MessageSupport.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfMessage.java;,0,0
713,Claus Ibsen,1,camel-core,0,1,2.0,1.0,66.0,2.0,2.0,65.0,0,0,1,0,0,camel-core/src/main/java/org/apache/camel/component/file/FileComponent.java;camel-core/src/main/java/org/apache/camel/component/file/FileComponent.java;camel-core/src/main/java/org/apache/camel/component/file/FileProducer.java;camel-core/src/test/java/org/apache/camel/component/file/FileHeaderFileNameProducedTest.java;camel-core/src/test/java/org/apache/camel/component/file/FileMEPInOutTest.java;camel-core/src/test/java/org/apache/camel/processor/SimulatorTest.java;,0,0
714,Claus Ibsen,1,null,0,1,0.0,1.0,30.0,1.0,0.0,30.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/builder/BuilderSupport.java;camel-core/src/main/java/org/apache/camel/builder/DefaultErrorHandlerBuilder.java;camel-core/src/main/java/org/apache/camel/impl/DefaultExchange.java;camel-core/src/main/java/org/apache/camel/model/ProcessorDefinition.java;camel-core/src/main/java/org/apache/camel/processor/DefaultErrorHandler.java;camel-core/src/test/java/org/apache/camel/builder/BuilderWithScopesTest.java;camel-core/src/test/java/org/apache/camel/builder/ErrorHandlerTest.java;camel-core/src/test/java/org/apache/camel/builder/ExceptionBuilderTest.java;camel-core/src/test/java/org/apache/camel/builder/ExceptionBuilderWithHandledExceptionTest.java;camel-core/src/test/java/org/apache/camel/builder/InterceptorBuilderWithEndTest.java;camel-core/src/test/java/org/apache/camel/builder/RouteBuilderTest.java;camel-core/src/test/java/org/apache/camel/issues/ExceptionTest.java;camel-core/src/test/java/org/apache/camel/issues/RomeksExceptionTest.java;camel-core/src/test/java/org/apache/camel/management/ExceptionWithManagementTest.java;camel-core/src/test/java/org/apache/camel/processor/BeanWithExceptionTest.java;camel-core/src/test/java/org/apache/camel/processor/DeadLetterChannelExceptionCausePropagatedTest.java;camel-core/src/test/java/org/apache/camel/processor/DefaultErrorHandlerExplicitConfiguredTest.java;camel-core/src/test/java/org/apache/camel/processor/DefaultErrorHandlerTest.java;camel-core/src/test/java/org/apache/camel/processor/MulticastStreamCachingTest.java;camel-core/src/test/java/org/apache/camel/processor/RedeliveryPolicyPerExceptionTest.java;camel-core/src/test/java/org/apache/camel/processor/ResequencerTest.java;camel-core/src/test/java/org/apache/camel/processor/StreamResequencerTest.java;camel-core/src/test/java/org/apache/camel/processor/StreamSourceContentBasedRouterTest.java;camel-core/src/test/java/org/apache/camel/processor/ThreadTest.java;camel-core/src/test/java/org/apache/camel/processor/TraceableUnitOfWorkTest.java;camel-core/src/test/java/org/apache/camel/processor/ValidatingProcessorTest.java;camel-core/src/test/java/org/apache/camel/processor/ValidationWithExceptionTest.java;camel-core/src/test/java/org/apache/camel/processor/ValidationWithHandlePipelineAndExceptionTest.java;camel-core/src/test/java/org/apache/camel/processor/ValidationWithInFlowExceptionTest.java;camel-core/src/test/java/org/apache/camel/processor/exceptionpolicy/DefaultExceptionPolicyStrategyUsingWhenTest.java;components/camel-cxf/src/test/resources/org/apache/camel/component/cxf/WsdlFirstBeans.xml;components/camel-cxf/src/test/resources/org/apache/camel/component/cxf/WsdlFirstBeansPayloadMode.xml;components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsXMLRouteTest.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/tx/AbstractTransactionTest.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/tx/QueueToProcessorTransactionTest.java;components/camel-scala/src/test/scala/org/apache/camel/scala/dsl/InterceptorTest.scala;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/onexception/RedeliveryPolicyRefTest.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/onexception/deadLetterChannelHandledExampleTest.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/onexception/onExceptionNotNormalizedClassNameTest.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/onexception/onExceptionSubRouteTest.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildCustomProcessor.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildCustomProcessorWithFilter.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildDynamicRecipientList.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildIdempotentConsumer.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildRouteWithInterceptor.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildSimpleRoute.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildSimpleRouteWithChoice.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildSimpleRouteWithHeaderPredicate.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildSplitter.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildStaticRecipientList.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/xml/buildWireTap.xml;,0,0
721,Claus Ibsen,1,camel-core,0,1,0.0,0.0,24.0,0.0,1.0,23.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/component/log/LogComponent.java;camel-core/src/main/java/org/apache/camel/component/log/LogFormatter.java;camel-core/src/main/java/org/apache/camel/impl/DefaultComponent.java;camel-core/src/main/java/org/apache/camel/processor/Logger.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceFormatter.java;camel-core/src/test/java/org/apache/camel/component/log/LogFormatterTest.java;,0,0
723,Claus Ibsen,1,camel-cxf,0,0,0.0,0.0,15.0,0.0,0.0,15.0,0,0,1,0,1,components/camel-cxf/pom.xml;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CamelInvoker.java;components/camel-cxf/src/test/java/org/apache/camel/component/cxf/CxfNonWrapperTest.java;components/camel-cxf/src/test/java/org/apache/camel/non_wrapper/PersonProcessor.java;components/camel-cxf/src/test/java/org/apache/camel/wsdl_first/PersonProcessor.java;components/camel-cxf/src/test/resources/org/apache/camel/component/cxf/nonWrapperProcessor.xml;components/camel-cxf/src/test/resources/person-non-wrapper.wsdl;components/camel-cxf/pom.xml;components/camel-cxf/src/test/resources/person-non-wrapper-binding.xml;components/camel-cxf/src/test/resources/person-non-wrapper.wsdl;components/camel-cxf/src/test/java/org/apache/camel/non_wrapper/PersonProcessor.java;,0,0
726,Eduard Hildebrandt,0,camel-cxf,0,0,1.0,1.0,76.0,2.0,2.0,74.0,1,0,1,0,0,tests/camel-itest/src/main/resources/wsdl/CustomerService_noSoapAction.wsdl;tests/camel-itest/src/test/java/org/apache/camel/itest/customerrelations/CustomerServicesWsAddressingTest.java;tests/camel-itest/src/test/resources/spring-config/client-WsAddressingContext.xml;tests/camel-itest/src/test/resources/spring-config/client-applicationContext.xml;tests/camel-itest/src/test/resources/spring-config/server-WsAddressingContext.xml;tests/camel-itest/src/test/resources/spring-config/server-applicationContext.xml;,0,0
727,William Tam,1,camel-cxf,0,0,0.0,0.0,29.0,0.0,0.0,29.0,0,1,0,0,0,tests/camel-itest/src/test/java/org/apache/camel/itest/customerrelations/CustomerServicesTest.java;tests/camel-itest/src/test/resources/spring-config/client-applicationContext.xml;tests/camel-itest/src/test/resources/spring-config/server-applicationContext.xml;,0,0
732,Claus Ibsen,1,camel-core,0,0,1.0,1.0,21.0,1.0,1.0,21.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/management/CamelNamingStrategy.java;camel-core/src/main/java/org/apache/camel/management/DefaultInstrumentationAgent.java;camel-core/src/main/java/org/apache/camel/processor/resequencer/SequenceSender.java;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;,0,1
737,Charles Moulliard,1,null,0,0,0.0,0.0,20.0,2.0,0.0,18.0,0,1,1,0,0,camel-core/src/main/java/org/apache/camel/component/log/LogFormatter.java;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceFormatter.java;camel-core/src/test/java/org/apache/camel/component/timer/TimerRouteWithTracerTest.java;,0,0
738,Ryadh Amar,0,camel-ftp,0,0,0.0,0.0,22.0,0.0,0.0,22.0,0,1,0,1,0,components/camel-ftp/src/test/data/ftpbinarytest/logo2.png;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpSetNamesWithMultiDirectoriesTest.java;components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpConsumer.java;components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpEndpoint.java;components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpConsumer.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpToBinaryFilesTest.java;components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpConsumer.java;components/camel-ftp/src/test/data/ftpbinarytest/logo1.jpeg;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpToBinaryFilesTest.java;,0,0
739,Willem Jiang,1,camel-cxf,0,0,0.0,1.0,17.0,0.0,0.0,18.0,0,0,0,0,0,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfSoapBinding.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/CamelConduit.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/CamelConstants.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/CamelDestination.java;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/CamelTransportConstants.java;tests/camel-itest/src/test/resources/spring-config/client-applicationContext.xml;tests/camel-itest/src/test/resources/spring-config/server-applicationContext.xml;,0,0
741,Willem Jiang,1,camel-cxf,0,0,0.0,0.0,24.0,1.0,0.0,23.0,0,0,0,0,0,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/CamelConduit.java;tests/camel-itest/src/main/resources/wsdl/CustomerService_noSoapAction.wsdl;tests/camel-itest/src/test/java/org/apache/camel/itest/customerrelations/CustomerServicesWsAddressingTest.java;tests/camel-itest/src/test/resources/spring-config/client-WsAddressingContext.xml;tests/camel-itest/src/test/resources/spring-config/client-applicationContext.xml;tests/camel-itest/src/test/resources/spring-config/server-WsAddressingContext.xml;tests/camel-itest/src/test/resources/spring-config/server-applicationContext.xml;,0,0
747,Claus Ibsen,1,camel-core,0,0,0.0,0.0,30.0,0.0,1.0,29.0,0,0,0,0,0,camel-core/src/main/java/org/apache/camel/builder/xml/MessageVariableResolver.java;camel-core/src/test/java/org/apache/camel/builder/xml/XPathHeaderTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/processor/SpringXPathHeaderTest.java;,0,0
755,Jonathan Anstey,1,null,0,0,0.0,2.0,26.0,0.0,0.0,28.0,0,1,0,0,0,,0,0
763,Willem Jiang,1,camel-core,0,0,1.0,0.0,34.0,0.0,0.0,35.0,0,0,0,0,0,components/camel-spring/src/test/java/org/apache/camel/spring/config/ErrorHandlerTest.java;camel-core/src/main/java/org/apache/camel/impl/DefaultLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;camel-core/src/test/java/org/apache/camel/builder/ContextErrorHandlerTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/config/ErrorHandlerTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/processor/SpringSetHeaderWithChildProcessorTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/processor/SpringXPathHeaderTest.java;components/camel-spring/src/test/resources/org/apache/camel/spring/config/errorHandler.xml;,0,0
765,William Tam,1,camel-core,0,0,0.0,0.0,18.0,0.0,0.0,18.0,0,1,0,0,0,camel-core/src/main/java/org/apache/camel/management/InstrumentationProcessor.java;camel-core/src/test/java/org/apache/camel/management/ExceptionWithManagementTest.java;,0,0
794,Bela Vizy,0,camel-core,0,1,1.0,0.0,37.0,0.0,1.0,37.0,0,0,0,1,0,camel-core/src/test/java/org/apache/camel/issues/BelasThreadErrorHandlerIssue794Test.java;camel-core/src/main/java/org/apache/camel/model/ThreadType.java;camel-core/src/test/java/org/apache/camel/issues/BelasThreadErrorHandlerIssue794Test.java;camel-core/src/test/java/org/apache/camel/processor/MultiErrorHandlerInRouteTest.java;camel-core/src/test/java/org/apache/camel/processor/ThreadSetErrorHandlerTest.java;camel-core/src/test/java/org/apache/camel/issues/BelasThreadErrorHandlerIssue794Test.java;camel-core/src/test/java/org/apache/camel/issues/ThreadErrorHandlerTest.java;,0,1
795,Hadrian Zbarcea,1,camel-mina,0,1,1.0,0.0,55.0,4.0,0.0,52.0,1,0,0,0,0,components/camel-mina/src/test/java/org/apache/camel/component/mina/MinaConsumerTest.java;components/camel-mina/src/test/resources/log4j.properties;,0,0
807,Bill Skrypnyk,0,camel-http,0,1,2.0,1.0,51.0,1.0,1.0,52.0,0,0,0,0,1,components/camel-http/src/main/java/org/apache/camel/component/http/HttpProducer.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpPostWithBodyTest.java;,0,0
811,Jonathan Anstey,1,camel-core; camel-spring,0,0,0.0,1.0,9.0,0.0,1.0,9.0,0,1,0,0,0,,0,0
815,Willem Jiang,1,camel-core,0,0,0.0,0.0,29.0,3.0,0.0,26.0,0,0,1,0,0,camel-core/src/main/java/org/apache/camel/model/LoadBalanceType.java;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/loadBalance.xml;,0,0
