class_id,class_name,class_content
2721,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/form/select/SelectTest.java, SelectTest rawInputKeepsSelectionOnError selectionWithouEquals select test raw input keep select error select withou equal
2722,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/form/select/SelectTestPage.java, SelectTestPage SelectTestPage form void form form void form select string select select string select SelectOption string option SelectOption string option select test page select test page form void form form void form select string select select string select select option string option select option string option
2723,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/form/select/SelectTestPage2.java, SelectTestPage SelectTestPage form void form form void form select foo select select foo select SelectOption foo option SelectOption foo option select test page select test page form void form form void form select foo select select foo select select option foo option select option foo option
2724,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/image/resource/ThumbnailImageResourceTest.java, ThumbnailImageResourceTest testThumbnailImageResource thumbnail imag resourc test test thumbnail imag resourc
2725,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table/Contact.java, contact contact toString equal object obj setId id getId contact string firstName string lastName getCellPhone setCellPhone string cellPhone getFirstName setFirstName string firstName getHomePhone setHomePhone string homePhone getLastName setLastName string lastName serialVersionUID serialVersionUID id id string firstName string firstName string lastName string lastName string homePhone string homePhone string cellPhone string cellPhone contact contact string equal object obj set Id id get Id contact string first name string last name get cell phone set cell phone string cell phone get first name set first name string first name get home phone set home phone string home phone get last name set last name string last name serial version UID serial version UID id id string first name string first name string last name string last name string home phone string home phone string cell phone string cell phone
2726,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table/ContactGenerator.java, ContactGenerator getInstance ContactGenerator generateId gener gener collect contact collect count generatePhoneNumber rint min max randomString string choic ContactGenerator instanc ContactGenerator ContactGenerator instanc ContactGenerator nextId nextId string firstNames jacob emili michael sarah matthew brianna nichola samantha christoph hailey abner abbi joshua dougla jack keith gerald samuel willi larri jose timothi sandra kathleen pamela virginia debra maria linda string firstNames jacob emili michael sarah matthew brianna nichola samantha christoph hailey abner abbi joshua dougla jack keith gerald samuel willi larri jose timothi sandra kathleen pamela virginia debra maria linda string lastNames smiith johnson william jone brown donahu bailey rose allen black davi clark hall lee baker gonzalez nelson moor wilson graham fisher cruz ortiz gomez murray string lastNames smiith johnson william jone brown donahu bailey rose allen black davi clark hall lee baker gonzalez nelson moor wilson graham fisher cruz ortiz gomez murray contact gener get instanc contact gener gener Id gener gener collect contact collect count gener phone number rint min max random string string choic contact gener instanc contact gener contact gener instanc contact gener next Id next Id string first name jacob emili michael sarah matthew brianna nichola samantha christoph hailey abner abbi joshua dougla jack keith gerald samuel willi larri jose timothi sandra kathleen pamela virginia debra maria linda string first name jacob emili michael sarah matthew brianna nichola samantha christoph hailey abner abbi joshua dougla jack keith gerald samuel willi larri jose timothi sandra kathleen pamela virginia debra maria linda string last name smiith johnson william jone brown donahu bailey rose allen black davi clark hall lee baker gonzalez nelson moor wilson graham fisher cruz ortiz gomez murray string last name smiith johnson william jone brown donahu bailey rose allen black davi clark hall lee baker gonzalez nelson moor wilson graham fisher cruz ortiz gomez murray
2727,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table/ContactsDatabase.java, ContactsDatabase ContactsDatabase count id add contact contact find count SortParam string sort getIndex SortParam string sort getCount save contact contact delet contact contact updateIndecies map long contact map collect synchronizedMap HashMap long contact map long contact map collect synchronizedMap HashMap long contact list contact fnameIdx collect synchronizedList ArrayList contact list contact fnameIdx collect synchronizedList ArrayList contact list contact lnameIdx collect synchronizedList ArrayList contact list contact lnameIdx collect synchronizedList ArrayList contact list contact fnameDescIdx collect synchronizedList ArrayList contact list contact fnameDescIdx collect synchronizedList ArrayList contact list contact lnameDescIdx collect synchronizedList ArrayList contact list contact lnameDescIdx collect synchronizedList ArrayList contact contact databas contact databas count id add contact contact find count sort param string sort get index sort param string sort get count save contact contact delet contact contact updat indeci map long contact map collect synchron map hash map long contact map long contact map collect synchron map hash map long contact list contact fname idx collect synchron list array list contact list contact fname idx collect synchron list array list contact list contact lname idx collect synchron list array list contact list contact lname idx collect synchron list array list contact list contact fname desc idx collect synchron list array list contact list contact fname desc idx collect synchron list array list contact list contact lname desc idx collect synchron list array list contact list contact lname desc idx collect synchron list array list contact
2728,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table/DatabaseLocator.java, DatabaseLocator getDatabase databas locat get databas
2729,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table/DataTablePage.java, DataTablePage DataTablePage getCaptionModel serialVersionUID serialVersionUID data tabl page data tabl page get caption model serial version UID serial version UID
2730,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table/DataTableTest.java, DataTableTest test testWicket testWicket data tabl test test test wicket test wicket
2731,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table/DetachableContactModel.java, DetachableContactModel getContactsDB DetachableContactModel contact DetachableContactModel id hashCode equal object obj load serialVersionUID serialVersionUID id id detach contact model get contact DB detach contact model contact detach contact model id hash code equal object obj load serial version UID serial version UID id id
2732,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table/RepeaterApplication.java, RepeaterApplication RepeaterApplication init getContactsDB getHomePage ContactsDatabase contactsDB ContactsDatabase ContactsDatabase contactsDB ContactsDatabase repeat applic repeat applic init get contact DB get home page contact databas contact DB contact databas contact databas contact DB contact databas
2733,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table/SortableContactDataProvider.java, SortableContactDataProvider SortableContactDataProvider getContactsDB iter count size model contact object serialVersionUID serialVersionUID sortabl contact data provid sortabl contact data provid get contact DB iter count size model contact object serial version UID serial version UID
2734,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/tree/table/NodeBorderTest.java, NodeBorderTest properlyClosed node border test properli close
2735,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/tree/table/NodeModelTest.java, NodeModelTest equal node model test equal
2736,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/tree/table/TreeDataProviderTest.java, TreeDataProviderTest iter tree data provid test iter
2737,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/util/ProviderSubsetTest.java, ProviderSubsetTest setMethods ITreeProvider string provid EmptyProvider ITreeProvider string provid EmptyProvider model request provid list StringModel model ArrayList model request provid list StringModel model ArrayList provid subset test set method tree provid string provid empti provid tree provid string provid empti provid model request provid list string model model array list model request provid list string model model array list
2738,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/util/TreeModelProviderTest.java, TreeModelProviderTest TreeModelProviderTest rootsAndChildren updat DefaultMutableTreeNode root DefaultMutableTreeNode root DefaultTreeModel treeModel DefaultTreeModel treeModel tree model provid test tree model provid test root children updat default mutabl tree node root default mutabl tree node root default tree model tree model default tree model tree model
2739,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/tabs/AjaxTabbedPanelTest.java, AjaxTabbedPanelTest newTabbedPanel list ITab defaultTabs ajax tab panel test new tab panel list tab default tab
2740,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/tabs/TabbedPanelTest.java, TabbedPanelTest newTabbedPanel list ITab defaultTabs renderNoTabs renderDefaultTabsOnly renderAdditionalTabs renderModelChange tabComponentAquiredOnChangeOnly invisibleTabGetsReplaced tab panel test new tab panel list tab default tab render No tab render default tab render addit tab render model chang tab compon aquir chang invis tab get replac
2741,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/tabs/TabbedPanelVisibilityTest.java, TabbedPanelVisibilityTest firstSelected visibl lastSelected visibl firstSelected visibl tab panel visibl test first select visibl last select visibl first select visibl
2742,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/tabs/TabbedPanelVisibilityTestPage.java, TabbedPanelVisibilityTestPage TabbedPanelVisibilityTestPage nbTabs nbTabsVisible TabbedPanel tabbedPanel TabbedPanel tabbedPanel tab panel visibl test page tab panel visibl test page nb tab nb tab visibl tab panel tab panel tab panel tab panel
2743,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/upload/UploadFormWithProgressBarTest.java, UploadFormWithProgressBarTest testReCreateTheForm upload form progress bar test test creat form
2744,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/validation/validator/RfcCompliantEmailValidatorTest.java, RfcCompliantEmailValidatorTest testValidEmailAddresses testInValidEmailAddresses rfc compliant email valid test test valid email address test valid email address
2745,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/extensions/wizard/WizardModelTest.java, WizardModelTest testResetInitsSteps wizard model test test reset init step
2746,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/util/license/ApacheLicenceHeaderTest.java, ApacheLicenceHeaderTest ApacheLicenceHeaderTest apach licenc header test apach licenc header test
2747,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-extensions/src/test/java/org/apache/wicket/util/markup/xhtml/WellFormedXmlTest.java, WellFormedXmlTest markupFiles well form xml test markup file
2748,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/main/java/org/apache/wicket/guice/GuiceComponentInjector.java, GuiceComponentInjector GuiceComponentInjector applic app GuiceComponentInjector applic app modul modul GuiceComponentInjector applic app injector injector GuiceComponentInjector applic app injector injector wrapInProxies inject object object onInstantiation compon compon onInstantiation behavior behavior IFieldValueFactory fieldValueFactory IFieldValueFactory fieldValueFactory guic compon injector guic compon injector applic app guic compon injector applic app modul modul guic compon injector applic app injector injector guic compon injector applic app injector injector wrap proxi inject object object instanti compon compon instanti behavior behavior field valu factori field valu factori field valu factori field valu factori
2749,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/main/java/org/apache/wicket/guice/GuiceFieldValueFactory.java, GuiceFieldValueFactory GuiceFieldValueFactory wrapInProxies getFieldValue field field object fieldOwner supportsField field field findBindingAnnotation annot annot ConcurrentMap GuiceProxyTargetLocator object cach gener newConcurrentHashMap ConcurrentMap GuiceProxyTargetLocator object cach gener newConcurrentHashMap object NULL_SENTINEL object object NULL_SENTINEL object wrapInProxies wrapInProxies guic field valu factori guic field valu factori wrap proxi get field valu field field object field owner support field field field find bind annot annot annot concurr map guic proxi target locat object cach gener new concurr hash map concurr map guic proxi target locat object cach gener new concurr hash map object NULL SENTINEL object object NULL SENTINEL object wrap proxi wrap proxi
2750,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/main/java/org/apache/wicket/guice/GuiceInjectorHolder.java, GuiceInjectorHolder GuiceInjectorHolder injector injector getInjector serialVersionUID serialVersionUID metadata key store injector holder applic metadata MetaDataKey GuiceInjectorHolder INJECTOR_KEY MetaDataKey GuiceInjectorHolder serialVersionUID metadata key store injector holder applic metadata MetaDataKey GuiceInjectorHolder INJECTOR_KEY MetaDataKey GuiceInjectorHolder serialVersionUID injector injector injector injector guic injector holder guic injector holder injector injector get injector serial version UID serial version UID metadata key store injector holder applic metadata meta data key guic injector holder INJECTOR KEY meta data key guic injector holder serial version UID metadata key store injector holder applic metadata meta data key guic injector holder INJECTOR KEY meta data key guic injector holder serial version UID injector injector injector injector
2751,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/main/java/org/apache/wicket/guice/GuiceProxyTargetLocator.java, GuiceProxyTargetLocator GuiceProxyTargetLocator field field annot bindingAnnotation option locateProxyTarget newGuiceKey isSingletonScope getInjector equal object hashCode serialVersionUID serialVersionUID annot bindingAnnotation annot bindingAnnotation option option string className string className string fieldName string fieldName boolean isSingletonCache boolean isSingletonCache guic proxi target locat guic proxi target locat field field annot bind annot option locat proxi target new guic key singleton scope get injector equal object hash code serial version UID serial version UID annot bind annot annot bind annot option option string class name string class name string field name string field name boolean singleton cach boolean singleton cach
2752,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/main/java/org/apache/wicket/guice/GuiceWebApplicationFactory.java, GuiceWebApplicationFactory createApplication WicketFilter filter destroy WicketFilter filter string STAGE_PARAMETER wicket guic stage string STAGE_PARAMETER wicket guic stage guic web applic factori creat applic wicket filter filter destroy wicket filter filter string STAGE PARAMETER wicket guic stage string STAGE PARAMETER wicket guic stage
2753,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/AbstractInjectorTest.java, AbstractInjectorTest newTestNoComponent newTestComponent string id testInjectionAndSerialization doChecksForNoComponent TestNoComponentInterface noncompon doChecksForComponent TestComponentInterface compon MockApplication app MockApplication MockApplication app MockApplication abstract injector test new test No compon new test compon string id test inject serial check No compon test No compon interfac noncompon check compon test compon interfac compon mock applic app mock applic mock applic app mock applic
2754,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/Blue.java, blue blue
2755,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/EvilTestService.java, EvilTestService EvilTestService string id integ getId string id string id evil test servic evil test servic string id integ get Id string id string id
2756,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/GuiceFieldValueFactoryTest.java, GuiceFieldValueFactoryTest getFieldValueShouldReturnNullEvenWhenUsingTheCache newTestNoComponent newTestComponent string id guic field valu factori test get field valu return null even use cach new test No compon new test compon string id
2757,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/GuiceInjectInjectorTest.java, GuiceInjectInjectorTest newTestComponent string id newTestNoComponent guic inject injector test new test compon string id new test No compon
2758,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/GuiceWebApplicationFactoryTest.java, GuiceWebApplicationFactoryTest testWebAppCreation createFilter guic web applic factori test test web app creation creat filter
2759,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/ITestService.java, ITestService getString string RESULT foo string RESULT foo string RESULT_RED red string RESULT_RED red string RESULT_BLUE blue string RESULT_BLUE blue test servic get string string RESULT foo string RESULT foo string RESULT RED red string RESULT RED red string RESULT BLUE blue string RESULT BLUE blue
2760,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/JavaxInjectGuiceInjectorTest.java, JavaxInjectGuiceInjectorTest newTestComponent string id newTestNoComponent requir javax inject guic injector test new test compon string id new test No compon requir
2761,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/JavaxInjectTestBehavior.java, JavaxInjectTestBehavior bind compon compon serialVersionUID serialVersionUID inject blue ITestService injectedFieldBlue inject blue ITestService injectedFieldBlue javax inject test behavior bind compon compon serial version UID serial version UID inject blue test servic inject field blue inject blue test servic inject field blue
2762,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/JavaxInjectTestComponent.java, JavaxInjectTestComponent JavaxInjectTestComponent string id getInjectedField getInjectedFieldBlue getInjectedFieldRed getInjectedFieldProvider getInjectedOptionalField getNamed getNamed getInjectedTypeLiteralField onRender getNoComponentString getEvilId serialVersionUID serialVersionUID inject ITestService injectedField inject ITestService injectedField inject red ITestService injectedFieldRed inject red ITestService injectedFieldRed inject blue ITestService injectedFieldBlue inject blue ITestService injectedFieldBlue inject provid ITestService injectedFieldProvider inject provid ITestService injectedFieldProvider inject map string string injectedTypeLiteralField inject map string string injectedTypeLiteralField inject name name string name inject name name string name inject name name string name inject name name string name JavaxInjectTestNoComponent noComponent JavaxInjectTestNoComponent noComponent inject EvilTestService evilTestService inject EvilTestService evilTestService javax inject test compon javax inject test compon string id get inject field get inject field blue get inject field red get inject field provid get inject option field get name get name get inject type liter field render get No compon string get evil Id serial version UID serial version UID inject test servic inject field inject test servic inject field inject red test servic inject field red inject red test servic inject field red inject blue test servic inject field blue inject blue test servic inject field blue inject provid test servic inject field provid inject provid test servic inject field provid inject map string string inject type liter field inject map string string inject type liter field inject name name string name inject name name string name inject name name string name inject name name string name javax inject test No compon no compon javax inject test No compon no compon inject evil test servic evil test servic inject evil test servic evil test servic
2763,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/JavaxInjectTestNoComponent.java, JavaxInjectTestNoComponent JavaxInjectTestNoComponent getString inject red ITestService testService inject red ITestService testService javax inject test No compon javax inject test No compon get string inject red test servic test servic inject red test servic test servic
2764,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/Red.java, red red
2765,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/TestBehavior.java, TestBehavior bind compon compon serialVersionUID serialVersionUID inject blue ITestService injectedFieldBlue inject blue ITestService injectedFieldBlue test behavior bind compon compon serial version UID serial version UID inject blue test servic inject field blue inject blue test servic inject field blue
2766,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/TestComponent.java, TestComponent TestComponent string id getInjectedField getInjectedFieldBlue getInjectedFieldRed getInjectedFieldProvider getInjectedOptionalField getNamed getNamed getInjectedTypeLiteralField onRender getNoComponentString getEvilId serialVersionUID serialVersionUID inject ITestService injectedField inject ITestService injectedField inject option name option string injectedOptionalField inject option name option string injectedOptionalField inject red ITestService injectedFieldRed inject red ITestService injectedFieldRed inject blue ITestService injectedFieldBlue inject blue ITestService injectedFieldBlue inject provid ITestService injectedFieldProvider inject provid ITestService injectedFieldProvider inject map string string injectedTypeLiteralField inject map string string injectedTypeLiteralField inject name name string name inject name name string name inject name name string name inject name name string name inject EvilTestService evilTestService inject EvilTestService evilTestService TestNoComponent noComponent TestNoComponent noComponent test compon test compon string id get inject field get inject field blue get inject field red get inject field provid get inject option field get name get name get inject type liter field render get No compon string get evil Id serial version UID serial version UID inject test servic inject field inject test servic inject field inject option name option string inject option field inject option name option string inject option field inject red test servic inject field red inject red test servic inject field red inject blue test servic inject field blue inject blue test servic inject field blue inject provid test servic inject field provid inject provid test servic inject field provid inject map string string inject type liter field inject map string string inject type liter field inject name name string name inject name name string name inject name name string name inject name name string name inject evil test servic evil test servic inject evil test servic evil test servic test No compon no compon test No compon no compon
2767,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/TestComponentInterface.java, TestComponentInterface getInjectedField getInjectedOptionalField getNamed getNamed getInjectedFieldRed getInjectedFieldBlue getInjectedFieldProvider getInjectedTypeLiteralField getEvilId test compon interfac get inject field get inject option field get name get name get inject field red get inject field blue get inject field provid get inject type liter field get evil Id
2768,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/TestNoComponent.java, TestNoComponent TestNoComponent getString inject red ITestService testService inject red ITestService testService test No compon test No compon get string inject red test servic test servic inject red test servic test servic
2769,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/TestNoComponentInterface.java, TestNoComponentInterface getString test No compon interfac get string
2770,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/TestService.java, TestService getString test servic get string
2771,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/TestServiceBlue.java, TestServiceBlue getString test servic blue get string
2772,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/guice/TestServiceRed.java, TestServiceRed getString test servic red get string
2773,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-guice/src/test/java/org/apache/wicket/util/license/ApacheLicenceHeaderTest.java, ApacheLicenceHeaderTest ApacheLicenceHeaderTest apach licenc header test apach licenc header test
2774,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/injection/CompoundFieldValueFactory.java, CompoundFieldValueFactory CompoundFieldValueFactory IFieldValueFactory factori CompoundFieldValueFactory list IFieldValueFactory factori CompoundFieldValueFactory IFieldValueFactory IFieldValueFactory addFactory IFieldValueFactory factori getFieldValue field field object fieldOwner supportsField field field list IFieldValueFactory deleg ArrayList list IFieldValueFactory deleg ArrayList compound field valu factori compound field valu factori field valu factori factori compound field valu factori list field valu factori factori compound field valu factori field valu factori field valu factori add factori field valu factori factori get field valu field field object field owner support field field field list field valu factori deleg array list list field valu factori deleg array list
2775,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/injection/IFieldValueFactory.java, IFieldValueFactory getFieldValue field field object fieldOwner supportsField field field field valu factori get field valu field field object field owner support field field field
2776,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/injection/Injector.java, injector bind applic applic inject object object inject object object IFieldValueFactory factori findFields class clazz IFieldValueFactory factori MetaDataKey injector KEY MetaDataKey injector serialVersionUID MetaDataKey injector KEY MetaDataKey injector serialVersionUID ClassMetaCache field cach ClassMetaCache ClassMetaCache field cach ClassMetaCache injector bind applic applic inject object object inject object object field valu factori factori find field class clazz field valu factori factori meta data key injector KEY meta data key injector serial version UID meta data key injector KEY meta data key injector serial version UID class meta cach field cach class meta cach class meta cach field cach class meta cach
2777,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/injection/NoopFieldValueFactory.java, NoopFieldValueFactory getFieldValue field field object fieldOwner supportsField field field noop field valu factori get field valu field field object field owner support field field field
2778,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/proxy/ILazyInitProxy.java, ILazyInitProxy getObjectLocator lazi init proxi get object locat
2779,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/proxy/IProxyTargetLocator.java, IProxyTargetLocator locateProxyTarget proxi target locat locat proxi target
2780,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/proxy/LazyInitProxyFactory.java, LazyInitProxyFactory createProxy class type IProxyTargetLocator locat resolveClassLoader isEqualsMethod method method isHashCodeMethod method method isToStringMethod method method isFinalizeMethod method method isWriteReplaceMethod method method hasNoArgConstructor class type isObjenesisAvailable primit java type object wrapper SuppressWarnings uncheck rawtyp list PRIMITIVES array asList string byte short integ long float doubl charact boolean primit java type object wrapper SuppressWarnings uncheck rawtyp list PRIMITIVES array asList string byte short integ long float doubl charact boolean CGLIB_CALLBACK_NO_OVERRIDE CGLIB_CALLBACK_NO_OVERRIDE CGLIB_CALLBACK_HANDLER CGLIB_CALLBACK_HANDLER IS_OBJENESIS_AVAILABLE isObjenesisAvailable IS_OBJENESIS_AVAILABLE isObjenesisAvailable lazi init proxi factori creat proxi class type proxi target locat locat resolv class loader equal method method method hash code method method method string method method method final method method method write replac method method method No arg constructor class type objenesi avail primit java type object wrapper suppress warn uncheck rawtyp list PRIMITIVES array list string byte short integ long float doubl charact boolean primit java type object wrapper suppress warn uncheck rawtyp list PRIMITIVES array list string byte short integ long float doubl charact boolean CGLIB CALLBACK NO OVERRIDE CGLIB CALLBACK NO OVERRIDE CGLIB CALLBACK HANDLER CGLIB CALLBACK HANDLER OBJENESIS AVAILABLE objenesi avail OBJENESIS AVAILABLE objenesi avail
2781,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/proxy/objenesis/ObjenesisCGLibInterceptor.java, ObjenesisCGLibInterceptor ObjenesisCGLibInterceptor class type IProxyTargetLocator locat writeReplace objenesi CG lib interceptor objenesi CG lib interceptor class type proxi target locat locat write replac
2782,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/proxy/objenesis/ObjenesisProxyFactory.java, ObjenesisProxyFactory createProxy class type IProxyTargetLocator locat NamingPolicy namingPolicy ObjenesisStd OBJENESIS ObjenesisStd ObjenesisStd OBJENESIS ObjenesisStd objenesi proxi factori creat proxi class type proxi target locat locat name polici name polici objenesi std OBJENESIS objenesi std objenesi std OBJENESIS objenesi std
2783,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/main/java/org/apache/wicket/proxy/objenesis/ObjenesisProxyReplacement.java, ObjenesisProxyReplacement ObjenesisProxyReplacement string type IProxyTargetLocator locat readResolve serialVersionUID serialVersionUID IProxyTargetLocator locat IProxyTargetLocator locat string type string type objenesi proxi replac objenesi proxi replac string type proxi target locat locat read resolv serial version UID serial version UID proxi target locat locat proxi target locat locat string type string type
2784,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/injection/CompoundFieldValueFactoryTest.java, CompoundFieldValueFactoryTest prepar cnt verifyCalled indic verifyNotCalled indic testArrayConstructor testListConstructor testABConstructor testBreakOnNonNullReturn testAdd integ testField integ testField field field field field IFieldValueFactory fact IFieldValueFactory IFieldValueFactory fact IFieldValueFactory compound field valu factori test prepar cnt verifi call indic verifi not call indic test array constructor test list constructor test AB constructor test break non null return test add integ test field integ test field field field field field field valu factori fact field valu factori field valu factori fact field valu factori
2785,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/injection/InjectorTest.java, InjectorTest testInjection MockDependency depend MockDependency inject MockDependency depend MockDependency inject IFieldValueFactory factori IFieldValueFactory overrid object getFieldValue field field object fieldOwner depend overrid supportsField field field IFieldValueFactory factori IFieldValueFactory overrid object getFieldValue field field object fieldOwner depend overrid supportsField field field injector test test inject mock depend depend mock depend inject mock depend depend mock depend inject field valu factori factori field valu factori overrid object get field valu field field object field owner depend overrid support field field field field valu factori factori field valu factori overrid object get field valu field field object field owner depend overrid support field field field
2786,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/injection/NoopFieldValueFactoryTest.java, NoopFieldValueFactoryTest test field field field field need test delet integ testField integ testField noop field valu factori test test field field field field need test delet integ test field integ test field
