issue_id,component,reporter,summary,description,affected_version,fixed_version,description_words,Surprising,Dormant,Blocker,Security,Performance,Breakage,file_count,files
6059,,Jeff Sposetti,Add refreshQueues custom command to YARN service,Call refreshqueues from the REST API (replace resource.manager.host and YourClusterName). And be sure to include header 'X-Requested-By' : 'ambari' and set authentication.POST/api/v1/clusters/YourClusterName/requests/{ 'RequestInfo' : { 'command' : 'REFRESHQUEUES'  'context' : 'Refresh YARN Capacity Scheduler' }  'Requests/resource_filters': [{ 'service_name' : 'YARN'  'component_name' : 'RESOURCEMANAGER'  'hosts' : 'resource.manager.host' }]},1.6.1,1.6.1,66,0,0,0,0,0,0,0,
6063,ambari-server,Dmytro Sen,'ambari-server start command' hangs if was executed via ssh command,Problem:Ambari Server command 'ssh root@vmhost ambari-server start' hangs on message 'Ambari Server 'start' completed successfully.'. Same command executed successfully on the local console  as a result this behavior can be reproduced only via remote execution of commands.How to reproduce: Deploy server Stop server locally Start server from another host using ssh command,1.6.1,1.6.1,54,1,0,0,0,0,0,4,ambari-server/src/main/python/ambari-server.py;ambari-server/src/main/python/ambari_server/utils.py;ambari-server/src/test/python/TestAmbariServer.py;ambari-server/src/test/python/TestUtils.py;
6080,ambari-web,Aleksandr Kovalenko,Hosts Components filter on Service summary page doesn't work,When user clicks on some component filter on Service summary page  it opens hosts page  but filter is not applied.,1.6.1,1.6.1,20,1,0,0,0,0,0,0,
6087,ambari-web,Oleg Nechiporenko,Multiple ATS appear on YARN summary page,STR1. Go to add Service Wizard.2. Select some new services and proceed to deploy.3. Close Wizard (Esc-button).4. Wait a little bit (maybe page-refresh needed).5. Go to YARN summary.6. New 'none' components will appear periodically.See screenshot.,1.6.1,1.6.1,35,1,0,0,0,0,0,0,
6106,ambari-server,Siddharth Wagle,Customize the Hadoop metrics sink to write to MySQL store,The SqlServerSink should support pushing metrics to MySQL store.This Jira addresses changes needed to support sink to a MySQL store.,1.7.0,1.6.1,20,1,0,0,0,0,0,0,
6112,ambari-web,Andrii Tkach,Filter by alerts fails on Hosts table,Steps to reproduce:1. Go to Hosts page2. Choose filter AlertsResult:Hosts are not filtered by alerts.The request with filter by alerts has incorrect url data.,1.6.1,1.6.1,24,1,0,0,0,0,0,3,ambari-web/app/controllers/global/update_controller.js;ambari-web/app/controllers/main/host.js;ambari-web/app/data/host/categories.js;
6113,ambari-agent,Vitaly Brodetskyi,Nagios install fails on SLES due to php5-json not available,Using SLES 11 SP3 quick-start image on EC2. Doesn't look like php5-json is available  but php53-json is available.WORKAROUND:I modified NAGIOS/metainfo.xml and this worked. &lt;package&gt; &lt;name&gt;php5*-json&lt;/name&gt; &lt;/package&gt;,1.6.1,1.6.1,35,1,0,0,0,0,0,0,
6123,ambari-web,Xi Wang,issues with dialog keypresses,1) on 'manage config groups' pressing return does something even though return is not valid (i.e. can't save)2) Once you press return in #1  then you have to press esc twice to close the dialog3) once you open the nested dialog (to add a group)  esc closes the parent  then esc again  closes the nested dialog4) once you open the nested dialog  also notice it doesn't start focus on the name field  you have to click to get that focus.,1.6.1,1.6.1,80,0,0,0,0,0,0,0,
6125,ambari-client,Janos Matyas,Ambari Groovy client enhancements,Ambari REST client (Groovy) enhancements -refactor - simplified unit tests taking leverage groovy's metaclass capabilities-more REST calls implemented-api compatibility with version 1.6.0,1.6.0; 1.6.1,1.7.0,22,0,0,1,0,0,0,0,
6137,ambari-web,Andrii Babiichuk,Bulk operations confirmation popup,Hosts page  'Actions' menu (dropdown)Each action shows confirmation popup with list of affected hosts.For big cluster this may be 2000+ hosts.If there are more than 3 hosts  then show 'host1  host2  host3  and X more hosts show all',1.6.1,1.6.1,38,0,0,0,0,0,0,6,ambari-web/app/controllers/wizard/step8_controller.js;ambari-web/app/messages.js;ambari-web/app/styles/application.less;ambari-web/app/templates/main/host/bulk_operation_confirm_popup.hbs;ambari-web/app/views/main/host.js;ambari-web/test/controllers/wizard/step8_test.js;
6140,ambari-web,Antonenko Alexander,Step3. Hosts checks requests,Proceed to step3  wait while registration is complete.Host checks requests are set every second.UI should set next request only when previous is completed.,1.6.1,1.6.1,23,0,0,0,0,0,0,0,
6146,ambari-web,Xi Wang,It's not possible to input 'Enter' on 'Target hosts' textarea on 2nd step of Installer wizard',It's not possible to input 'Enter' on 'Target hosts' textarea.,1.6.1,1.6.1,10,0,0,0,0,0,0,0,
6147,ambari-web,Xi Wang,Ambari Dashboard page  click NameNode link returns wrong page,STR:1. go to dashboard page2. click NameNode link inside HDFS Links widget.instead of go to NameNode host detail page  it returns an empty page,1.6.1,1.6.1,24,0,0,0,0,0,0,0,
6155,ambari-web,Oleg Nechiporenko,JS error on POST config group request (step7 installer),Go to installer step7Click override for some propertySelect 'New Config Group'Click 'OK'JS-error appears - 404 error. Missing clusterName in request URL.,1.6.1,1.6.1,21,0,0,0,0,0,0,0,
6162,ambari-web,Oleg Nechiporenko,Behavior change: host filtering no longer handles startsWith matches,If I have a host that has IP 10.0.2.15  in Ambari 1.6.0 if I start to filter by IP (by typing 10.0....)  the hosts that match 'startsWith' stay displayed.In Ambari 1.6.1  now it only does exact match  so once I start typing  all hosts disappear until I finally type the whole thing in for exact match.Hosts/ip.matches(10),1.6.1,1.6.1,56,0,0,0,0,0,0,0,
6169,ambari-web,Jaimin D Jetly,Installer wizard: ambari web-client issues invalid requests after switching stacks,Steps To Reproduce Select 2.X stack and go ahead to 'Select Services' page Navigate back to 'Select Stack' page and select 1.x stack Go ahead to step-8 'Review' page. On clicking next  API call to create components for HDFS service fails with UI displaying an error message.Invalid Request: Unsupported or invalid component in stack  clusterName=cc  serviceName=HDFS  componentName=JOURNALNODE  stackInfo=HDP-1.3,1.6.1,1.6.1,65,0,0,0,0,0,0,0,
6184,ambari-agent,Dmitry Lysnichenko,Incorrect value for started_count of Datanode component,STR:  Installed a 3-node cluster for HDP 1.3 stack HDFS+MapReduce+Nagios+Ganglia+zooKeeper installed with slave components installed on all 3 hosts. Enable security with no kerberos setup On expected failure of security wizard  Disable security. After successfully disabling security  Following API returns incorrect number for started_count of Datanode. It says 0 but Datanode is actually running on all hostshttp://server:8080/api/v1/clusters/c1/components/?ServiceComponentInfo/category.in(SLAVE CLIENT)&amp;fields=ServiceComponentInfo/service_name ServiceComponentInfo/installed_count ServiceComponentInfo/started_count ServiceComponentInfo/total_count&amp;minimal_response=trueReason:During wrong kerberos setup DN processes fail to start  but leave stale pid file owned by root. Next one DN start command starts DN process  but can not override pid file. So the server considers DN as stopped. If we start DN once more  commands fail soon after start (due to lock file at data dir owned by already running DN). Agent reports to server that DN is not running  so server displays a correct information from his point of view.,1.6.1,1.6.1,148,0,0,0,0,0,0,0,
6194,ambari-web,Xi Wang,Unsuitable height of dropdown menu on metrics page,STR:Delete all widgets from dashboard.Go to Metrics-&gt;Add menu.Result: Appeared inappropriate dropdown: bad_metrics.png,1.6.1,1.6.1,12,0,0,0,0,0,0,0,
6197,ambari-web,Jaimin D Jetly,Decommissioned running DataNode has 'delete' menu item in action pulldown,Delete operation is not allowed for a hostComponent if it is in STARTED state.Currently delete menu item is shown when a hostComponent is flagged decommissioned and in STARTED state. Performing delete operation in this condition returns API 500 server error. If the hostComponent is brought in INSTALLED state with the decommissioned flag and then delete operation is performed then it happens as expectedDelete menu item should be shown When hostComponent is in INSTALLED state and should be grayed when it is in STARTED state. ambari-web client should not consider decommission status of a hostComponent while validating the required condition to enable/disable 'delete' menu item.,1.6.1,1.7.0,104,0,0,0,0,0,0,0,
6199,ambari-web,Jaimin D Jetly,ListBoxes with hostnames on 'Select Hosts' page of 'Enable NameNode HA Wizard' do not work,On the second step of HA 'Enable NameNode HA Wizard' do not work listboxes with hostnames. Real additional components position does not depend from values in listboxes (see screenshots).It is possible to choose any host in any listbox  which is incorrect.,1.6.1,1.6.1,41,0,0,0,0,0,0,0,
6201,,John Speidel,Fix sub-resource names in /stacks API,The /stacks api uses sub-resource names such as stackServices and serviceComponents instead of services and components which are the names of the resources specified in the URL. These incorrect resource names would need to be used in any queries for stack resources.For example:To get stack service named HDFS the URL would be:api/v1/stacks/HDP/versions/2.1/services/HDFSBut  if we wanted to do a query of for HDFS services across all versions:api/v1/stacks/HDP/versions?stackServices/StackServices/service_name=HDFSInstead this should be:api/v1/stacks/HDP/versions?services/StackServices/service_name=HDFSFix all sub-resource names that are returned and fix sub-resource names used in queries and partial response.,1.6.0,1.6.1,85,0,0,0,0,0,0,0,
6203,ambari-web,Andrii Tkach,Unable to assign host in HA wizard,STR:1. Open HA wizard2. Proceed to Select Host step3. Try to select host for any master componentResult:nothing changing  js error emerge.,1.6.1,1.6.1,21,0,0,0,0,0,0,2,ambari-web/app/styles/application.less;ambari-web/app/templates/main/admin/highAvailability/step2.hbs;
6206,ambari-web,Aleksandr Kovalenko,BGO popup: Incorrect number of tasks in category,Tasks with 'aborted' status are not included in any 'Aborted' category.,1.6.1,1.6.1,11,0,0,0,0,0,0,0,
6207,ambari-web,Antonenko Alexander,Installer Wizard Step 7-8: namenode_heapsize property incorrect value.,On the Step 7 namenode_heapsize value is empty and on deploy even if its value filled it saved as 'm' which cause error on NameNode startup.Part of object passed for configuration saving:namenode_heapsize: 'm'namenode_opt_maxnewsize: '200m'namenode_opt_newsize: '200m'nodemanager_heapsize: '1024',1.6.1,1.6.1,42,0,0,0,0,0,0,0,
6208,ambari-web,Antonenko Alexander,Nagios 'Restart all components' button does not work,On service page for Nagios  under 'Service actions' menu  'Restart all' operation does not work correctly. There is dialog window after pressing  but after confirmation there is not any activity. In API there is not any new request.Note: described situation relates only for Nagios. Other services make restart correctly (including generating new requests in API).,1.6.1,1.6.1,55,0,0,0,0,0,0,0,
6215,ambari-web,Antonenko Alexander,Default add host sequence triggers many unseen before cluster-wide operations,I've added 1 host through the add host wizardon deploy step all hosts were present. and install operations were performed on all of them.,1.6.1,1.6.1,24,0,0,0,0,0,0,0,
6221,ambari-server,Myroslav Papirkovskyy,Ambari Server reset show wrong commands for DB manipulation,When performing ambari-server reset with external DB  ambari-server does nothing but outputs commands for resetting it manually.But:1. Commands are wrong  at least on Suse:su -postgres --command=psql -f /var/lib/ambari-server/resources/Ambari-DDL-Postgres-DROP.sql -v username=''ambari'' -v password=''bigdata''su: invalid option -- 'o'Try 'su --help' for more information.2. This commands should take in account that external DB can be located on the another host.3. Maybe the best option would be to give user ability to reset automatically  for example via command line switch like ambari-server reset -a,1.6.1,1.6.1,98,0,0,0,0,0,0,0,
6228,ambari-web,Xi Wang,host checks 'Show Report' link is missing from dialog,On 'Confirm Hosts' step &gt; Hosts Check popup window  the 'Show Reports' link is missing even if the host check warnings existed.Reason:The newly added hosts checks (jdk  disk  repo and hostNameResolution) dont trigger the ''show reports' link to show up.,1.6.1,1.6.1,40,0,0,0,0,0,0,0,
6234,ambari-server,Dmitry Lysnichenko,Security issue - private key password show in logs,During generating private key and certificates using openssl password of key shown in logs:11:21:30 735 INFO [main] ShellCommandUtil:44 - Command openssl genrsa -des3 -passout pass:**** -out /var/lib/ambari-server/keys/ca.key 4096 was finished with exit code: 0 - the operation was completely successfully.11:21:30 750 INFO [main] ShellCommandUtil:44 - Command openssl req -passin pass:**** -new -key /var/lib/ambari-server/keys/ca.key -out /var/lib/ambari-server/keys/ca.csr -batch was finished with exit code: 0 - the operation was completely successfully.11:21:30 766 INFO [main] ShellCommandUtil:44 - Command open**** ca -create_serial -out /var/lib/ambari-server/keys/ca.crt -days 365 -keyfile /var/lib/ambari-server/keys/ca.key -key vgGAzzSaCPkI3F7UU7qZZY6CahDUTSnY7B9a8TH0YiGDB10LdJ -selfsign -extensions jdk7_ca -config /var/lib/ambari-server/keys/ca.config -batch -infiles /var/lib/ambari-server/keys/ca.csr was finished with exit code: 0 - the operation was completely successfully.11:21:30 773 INFO [main] ShellCommandUtil:44 - Command openssl pkcs12 -export -in /var/lib/ambari-server/keys/ca.crt -inkey /var/lib/ambari-server/keys/ca.key -certfile /var/lib/ambari-server/keys/ca.crt -out /var/lib/ambari-server/keys/keystore.p12 -password pass:**** -passin pass:**** see '-key vgGAzzSaCPkI3F7UU7qZZY6CahDUTSnY7B9a8TH0YiGDB10LdJ',1.6.1,1.6.1,131,0,0,0,1,0,0,0,
6236,ambari-web,Oleg Nechiporenko,Hosts page: there is no indication that filtering/sorting/paging is happening or not (confusing),In 1.6.1  filtering/sorting/paging on the Hosts page has been converted from client-side to server-side in order to address scalability issues.As a result of that  the responsiveness of UI is dependent upon how quickly the server can respond to filtering/sorting/paging calls (and also depends on the network). While UI is waiting for the new table content to come from the server  there should be some indication that work is in progress. For example  we can put an overlay on the table with a spinner (gray out the table with a spinner on top - kind of like when switching filters on JIRA's Agile Board).,1.6.1,1.6.1,103,0,0,0,0,0,0,0,
6244,ambari-web,Xi Wang,Restart icon is present after Service Actions->Restart all button click.,STR:Change property for some service (Hive as example)Save changesClick Service Actions-&gt;Restart all buttonActual result:Service Actions-&gt;Restart all button does not work (do nothing). Restart passed  but restart icon still present.Expected result:Service Actions-&gt;Restart all button works. Restart passed  restart icon is not present after action.,1.6.1,1.6.1,43,0,0,0,0,0,0,0,
6247,ambari-web,Antonenko Alexander,Add host stops all services,STR Install cluster Add hostActual resultAfter adding host all components on all hosts are stoppedExpected resultAll components on all hosts are started,1.6.1,1.6.1,22,0,0,0,0,0,0,0,
6265,ambari-web,Xi Wang,Have spinners instead of charts at Dashboard and Service tabs on IE 11,STR:1) Deploy cluster with defualt settings.2) Navigate on Dashboard pageExpected result:All charts are present.Actual result:Have spinners instead some charts.,1.6.1,1.6.1,19,0,0,0,0,0,0,0,
6266,contrib,Artem Baranchuk,Get sql metrics logic should be reviewed,,1.6.1,1.6.1,1,0,0,0,0,0,0,2,contrib/ambari-scom/ambari-scom-server/src/main/java/org/apache/ambari/scom/SQLPropertyProvider.java;contrib/ambari-scom/ambari-scom-server/src/test/java/org/apache/ambari/scom/SQLPropertyProviderTest.java;
6267,ambari-web,Andrii Tkach,Add Services fails with a server error under some conditions,Upon clicking on 'Deploy' from Review page in Add Services Wizard  sometimes the UI shows a server error saying 'Resource Already Exists'.It looks like the UI is trying to add client components on hosts that already have them.I've seen it for HDFS_CLIENT  MAPREDUCE2_CLIENT  etc.  when trying to add Oozie (for sure)  Storm (I think)  and possibly others.,1.6.1,1.6.1,57,0,0,0,0,0,0,2,ambari-web/app/controllers/wizard/step8_controller.js;ambari-web/app/utils/ajax/ajax.js;
6268,ambari-web,Antonenko Alexander,step 6 pagination is slow,,1.6.1,1.6.1,1,0,0,0,0,1,0,0,
6270,ambari-server; stacks,Andrew Onischuk,Repoinfo.xml should use family tag rather than type tag,That is a bit confusing we should change that  since we changed the way itworks &lt;os type='redhat6'&gt;should be &lt;os family='redhat6'&gt;,1.7.0,2.0.0,20,0,0,0,0,0,0,0,
6273,ambari-web,Antonenko Alexander,Manage Config Groups: if Ganglia is not installed config group popup doesn't appear,We take some data from Ganglia metrics for hosts and if Ganglia is not installed browser throw js error which blocks popup initializing.,1.6.1,1.6.1,23,0,0,0,0,0,0,0,
6276,ambari-web,Andrii Babiichuk,Prompt to put Service in Maintenance Mode when doing Rolling Restart / Service Stop,When initiating Rolling Restart / Service Stop  they would like an option (via a checkbox  for example) to put the service in maintenance mode (if it is not already in MM) to avoid getting a lot of alerts.,1.5.0,1.7.0,38,0,0,0,0,0,0,7,ambari-web/app/controllers/main/service/item.js;ambari-web/app/templates/common/confirmation_feedback.hbs;ambari-web/app/templates/common/rolling_restart_view.hbs;ambari-web/app/utils/ajax/ajax.js;ambari-web/app/utils/batch_scheduled_requests.js;ambari-web/app/views/common/modal_popup.js;ambari-web/app/views/common/rolling_restart_view.js;
6292,ambari-web,Greg Hill,Python client caches curl flags between requests causing problems,Currently if you use the python client  if you issue a DELETE request followed by a GET request  that GET request becomes a DELETE request. You can imagine why that's undesirable.The problem is that we set the CUSTOMREQUEST field on the DELETE  but we don't unset it on the next GET. pycurl sees it still set and assumes we're still doing a DELETE.,1.6.0; 1.6.1,1.7.0,63,0,0,0,0,0,0,0,
6295,ambari-web,Srimanth Gunturi,UI freezes for more than 2 seconds  every 15 seconds  on 2K-node cluster,It seems that we call App.componentConfigMapper every 15 seconds.This mapper takes more than 2 seconds to run. While the mapper is running  the entire UI is frozen.,1.6.1,1.6.1,28,0,0,0,0,1,0,0,
6298,ambari-server,Siddharth Wagle,Custom Command execution takes too long,It takes significant amount of time to populate clusterHostInfo for every Execution Cmd on a 2000 node cluster.org.apache.ambari.server.utils.StageUtils.getClusterHostInfo(Map  Cluster),1.6.1,1.6.1,19,0,0,0,0,0,0,0,
6299,ambari-server,Siddharth Wagle,JMXPropertyProvider makes call to endpoint without checking support for properties,Causes CPU usage go upto 1500 % and UI becomes unusable.1000's of Exception:00:01:50 666 ERROR [pool-1-thread-17] JMXPropertyProvider:539 - Caught exception getting JMX metrics : Connection refusedAll JMX endpoints called for any JMX metric.,1.6.1,1.6.1,39,0,0,0,0,1,0,0,
6311,ambari-web,Antonenko Alexander,Bulk Ops only targets a maximum of 'page size' hosts,It seems that the max number of target hosts for a bulk operation is capped by the current 'page size' on the Hosts page.For example  on the 2K cluster with 2K DataNodes: Go to Hosts page Click on Actions. Either going to Filtered Hosts (2005) or All Hosts (2005)  select 'DataNodes &gt; Stop' A confirmation popup tells me that 50 DataNodes are about to be stopped. This should have been ~ 2000 DataNodes instead. 50 is the current page size on the Hosts page that I set.Another scenario: Set page size to 50. Select 100 hosts using 'check all'  'next page'  then 'check all' Go to 'Actions &gt; Selected Hosts &gt; DataNodes &gt; Stop'. Again  it tries to perform actions on only 50 DataNodes.,1.6.1,1.6.1,124,0,0,0,0,0,0,0,
6322,ambari-web,Srimanth Gunturi,Choosing bulk hosts to decommission on 120 node cluster on the hosts page just spins.,Steps to reproduce1. Filter by DataNodes2. Increase the page size to 503. Select all 50 and decommision datanodes.This ends up with a spinner .This might be a blocker. Attaching snapshot.,1.6.1,1.6.1,30,0,0,0,0,0,0,0,
6327,ambari-web,Srimanth Gunturi,Rolling Restart: 'only start stale' checkbox not worked functionally,Rolling restart page  there is a ' Only restart NodeManagers with stale configs' checkbox  nothing happened no matter if that one was checked or not. 1. On service(HDFS or YARN) actions &gt; restart all DN (NM). All DN(NM) will be restart no matter if the ' Only restart NodeManagers with stale configs' option checked.,1.6.1,1.6.1,54,0,0,0,0,0,0,0,
6332,ambari-web,Andrii Babiichuk,Bulk Decommission: Background Operation Popup content looks broken,header in task details popup looks broken when we run decommission for many Datanodes.,1.6.1,1.6.1,14,0,0,0,0,0,0,3,ambari-web/app/templates/wizard/step9/step9HostTasksLogPopup.hbs;ambari-web/app/styles/application.less;ambari-web/app/templates/common/host_progress_popup.hbs;
6335,ambari-web,Andrii Tkach,Add service wizard removes any new property added to core-site and global after cluster installation,,1.6.1,1.6.1,1,0,0,0,0,0,0,4,ambari-web/app/controllers/global/cluster_controller.js;ambari-web/app/controllers/wizard/step7_controller.js;ambari-web/app/controllers/wizard/step8_controller.js;ambari-web/app/utils/config.js;
6337,ambari-web,Aleksandr Kovalenko,Hosts page. Incorrect total number of hosts after filtering by installed component,STR1. Go to hosts page2. Filter by Components. Check DATANODE3. At Bottom right corner I see Show 10 | 1-10 of 10,1.6.1,1.6.1,22,0,0,0,0,0,0,0,
6340,ambari-web,Aleksandr Kovalenko,filtering by selected hosts resets pagination,1. page size 102. select all 10 hosts on first page3. go to page 2  select 2 hosts (total 12 selection)4. click on '12 host selected' and it goes to page 1  1-10 of 12 hosts (correct)5. click to go to page 2 (to see the 2 hosts selected) but it resets to page 1  1-10 of 103,1.6.1,1.6.1,58,0,0,0,0,0,0,0,
6349,ambari-web,Srimanth Gunturi,After changing property and clicking save button in MapReduce Config Page  no comfirmation popup,STR1. Go to MapReduce Config Page2. Change JobTracker new generation size with a new value3. Clike Save buttonResult no confirmation popup  and save button turns grey  when switching pages the save button in the warning popup is not working neither.,1.6.1,1.6.1,40,0,0,0,0,0,0,0,
