issue_id,summary,description,target_Security,target_Performance
5895, suppress debug info messag packag manag setupAgent py suppress debug info messag packag manag setup agent py, bootstrap agent instal retriev version avail packag system packag manag test found differ situat packag manag produc specif info debug output reason wrong pars output exampl zypper command se mon etc zypp repo zypper search match exact ambari agent build repositori hortonwork data platform util version HDP UTILS cach done build repositori hortonwork data platform util version HDP UTILS cach done build repositori host SLES cach done build repositori ambari updat cach done build repositori ambari cach done build repositori PostgreSQL relat packag SLE _SP cach done load repositori data read instal packag name type version arch repositori ambari agent packag  ambari updat ambari agent packag  ambari xParsed build repositori ambari suppress debug info output setupAgent py avoid unexpect situat bootstrap agent instal retriev version avail packag system packag manag test found differ situat packag manag produc specif info debug output reason wrong pars output exampl zypper command se mon etc zypp repo zypper search match exact ambari agent build repositori hortonwork data platform util version HDP UTILS cach done build repositori hortonwork data platform util version HDP UTILS cach done build repositori host SLES cach done build repositori ambari updat cach done build repositori ambari cach done build repositori postgr SQL relat packag SLE  SP cach done load repositori data read instal packag name type version arch repositori ambari agent packag  ambari updat ambari agent packag  ambari pars build repositori ambari suppress debug info output setup agent py avoid unexpect situat,0 ,0 
5915, view file UI clean adjust PART view file UI clean adjust PART, part ticket remov renam icon infront file make differ column reorder icon bar sequenc download move renam delet part ticket remov renam icon infront file make differ column reorder icon bar sequenc download move renam delet,0 ,0 
5922, predic work field float valu predic work field float valu, API abl process filter predic lt gt field float valu exampl field metric load load_one current greater predic fail valu API abl process filter predic lt gt field float valu exampl field metric load load_one current greater predic fail valu,0 ,0 
5930, HBase properti empti requir fill base properti empti requir fill, HBase properti empti instal via blueprint hbase coprocessor region class hbase coprocessor master classesBut requir fill enabl secur becam fill base properti empti instal via blueprint hbase coprocessor region class hbase coprocessor master class requir fill enabl secur becam fill,0 ,0 
5932, slider app tabl not remov entri app remov slider app tabl not remov entri app remov, let say run app freez destroy app goe away app respons howev UI still continu show think mapper not remov delet entri model mapper remov entri not sent app let say run app freez destroy app goe away app respons howev UI still continu show think mapper not remov delet entri model mapper remov entri not sent app,0 ,0 
5935, mainten state statu command perf improv mainten state statu command perf improv, getEffectiveState not fetch map host everi time statu command not sent compon instal get effect state not fetch map host everi time statu command not sent compon instal,0 ,0 
5941, ambari gener config file sort order ambari gener config file sort order, ambari gener config file sort key would make compar file much easier ambari gener config file sort key would make compar file much easier,0 ,0 
5956, DB connect check error jdk_name not exist DB connect check error jdk_name not exist, get situat user use custom java get situat user use custom java,0 ,0 
5957, bootstrap API call say bootstrap run even though agent instal regist bootstrap API call say bootstrap run even though agent instal regist, UI keep show agent instal bootstrap API GET call keep return hostsStatus statu RUNNINGI suspect time sleep instruct restart take long time situat ambari agent log not creat yet possibl tail command return not retcod exit procedur log cant see non zero retcod thu short log could explan issu UI keep show agent instal bootstrap API GET call keep return host statu statu RUNNINGI suspect time sleep instruct restart take long time situat ambari agent log not creat yet possibl tail command return not retcod exit procedur log cant see non zero retcod thu short log could explan issu,0 ,0 
5960, add support auth proxi add support auth proxi, use proxi internet access add support set properti proxi user password dhttp proxyUser someUserName dhttp proxyPassword somePassword use proxi internet access add support set properti proxi user password dhttp proxi user user name dhttp proxi password password,0 ,0 
5994, storm UI ambari quick link fail storm UI server not co host nimbu host storm UI ambari quick link fail storm UI server not co host nimbu host, quick link storm UI link nimbu server use storm UI server host quick link storm UI link nimbu server use storm UI server host,0 ,0 
6003, metric hostnam not correct storm metric hostnam not correct storm, storm config extra localhost append host name nimbu childopt xmx djava secur auth login config etc storm conf storm_jaas conf javaag usr lib storm contrib storm jmxetric lib jmxetric jar host ambari apach orglocalhost port wireformat true mode multicast config usr lib storm contrib storm jmxetric conf jmxetric conf xml process Nimbus_JVM supervisor childopt xmx djava secur auth login config etc storm conf storm_jaas conf dcom sun manag jmxremot dcom sun manag jmxremot ssl fals dcom sun manag jmxremot authent fals dcom sun manag jmxremot port javaag usr lib storm contrib storm jmxetric lib jmxetric jar host ambari apach orglocalhost port wireformat true mode multicast config usr lib storm contrib storm jmxetric conf jmxetric conf xml process Supervisor_JVM worker childopt xmx javaag usr lib storm contrib storm jmxetric lib jmxetric jar host ambari apach orglocalhost port wireformat true mode multicast config usr lib storm contrib storm jmxetric conf jmxetric conf xml process worker ID _JVM storm config extra localhost append host name nimbu childopt xmx djava secur auth login config etc storm conf storm_jaas conf javaag usr lib storm contrib storm jmxetric lib jmxetric jar host ambari apach orglocalhost port wireformat true mode multicast config usr lib storm contrib storm jmxetric conf jmxetric conf xml process nimbu JVM supervisor childopt xmx djava secur auth login config etc storm conf storm_jaas conf dcom sun manag jmxremot dcom sun manag jmxremot ssl fals dcom sun manag jmxremot authent fals dcom sun manag jmxremot port javaag usr lib storm contrib storm jmxetric lib jmxetric jar host ambari apach orglocalhost port wireformat true mode multicast config usr lib storm contrib storm jmxetric conf jmxetric conf xml process supervisor JVM worker childopt xmx javaag usr lib storm contrib storm jmxetric lib jmxetric jar host ambari apach orglocalhost port wireformat true mode multicast config usr lib storm contrib storm jmxetric conf jmxetric conf xml process worker ID  JVM,0 ,0 
6014, HDFS alert hang long time enabl mainten mode HDFS alert hang long time enabl mainten mode, STR stop HDFS start nagio servic turn mainten mode HDFS result alert dissapear except HDFS capac util hang long time case smthng minut STR stop HDFS start nagio servic turn mainten mode HDFS result alert dissapear except HDFS capac util hang long time case smthng minut,0 ,1 
6034, servic config page yarn HIVE MapReduce servic not display servic config page yarn HIVE map reduc servic not display, config page servic use app YARNDefaultsProvider not display follow JS error thrown uncaught TypeError cannot call method forEach null yarn_defaults_provider js config page servic use app YARN default provid not display follow JS error thrown uncaught type error cannot call method null yarn_defaults_provider js,0 ,0 
6044, issu jdbc properti issu jdbc properti, remov dot help param descript warningscopi fail jdbc select jdbc driver alreadi resourceshid point ambari server setup jdbc option pass server run remov dot help param descript warningscopi fail jdbc select jdbc driver alreadi resourceshid point ambari server setup jdbc option pass server run,0 ,0 
6045, master compon miss master compon miss, master compon info miss servic summari master compon info miss servic summari,0 ,0 
6048, ambari agent script check run process start ambari agent script check run process start, PROBLEM ambari agent instal fail whatev reason process ambari agent left run result ambari agent statu show not run start anoth ambari agent die port alreadi use script could check PID file check run process would resolv issu BUSINESS IMPACT not huge busi impact workaround kill run ambari agent processWorkaround kill run ambari agent process startingANALYSIS cannot reproduc issu hous SE rais not reproduc demand PROBLEM ambari agent instal fail whatev reason process ambari agent left run result ambari agent statu show not run start anoth ambari agent die port alreadi use script could check PID file check run process would resolv issu BUSINESS IMPACT not huge busi impact workaround kill run ambari agent process workaround kill run ambari agent process start ANALYSIS cannot reproduc issu hous SE rais not reproduc demand,0 ,1 
6053, add host wizard get stuck confirm host step add host wizard get stuck confirm host step,,0 ,0 
6056, agent custom command output coerc integ float agent custom command output coerc integ float, post command RequestInfo action check_host context check host paramet check_execute_list host_resolution_check host ambari apach org ambari apach org ambari apach org foobar threshold request resource_filters host ambari apach org ambari apach org return result custom action integ valu coerc float structured_out host_resolution_check exit_code failed_count failur messag host resolv IP address success_count structured_output written disk NOT float valu host_resolution_check failur messag host resolv IP address failed_count success_count exit_code therefor problem framework not command post command request info action check_host context check host paramet check_execute_list host_resolution_check host ambari apach org ambari apach org ambari apach org foobar threshold request resource_filters host ambari apach org ambari apach org return result custom action integ valu coerc float structured_out host_resolution_check exit_code failed_count failur messag host resolv IP address success_count structured_output written disk NOT float valu host_resolution_check failur messag host resolv IP address failed_count success_count exit_code therefor problem framework not command,0 ,0 
6059, add refreshQueues custom command YARN servic add refresh queue custom command YARN servic, call refreshqueu REST API replac resourc manag host YourClusterName sure includ header request ambari set authent POST api cluster YourClusterName request RequestInfo command REFRESHQUEUES context refresh YARN capac schedul request resource_filters service_name YARN component_name RESOURCEMANAGER host resourc manag host call refreshqueu REST API replac resourc manag host cluster name sure includ header request ambari set authent POST api cluster cluster name request request info command REFRESHQUEUES context refresh YARN capac schedul request resource_filters service_name YARN component_name RESOURCEMANAGER host resourc manag host,0 ,0 
6063, ambari server start command hang execut via ssh command ambari server start command hang execut via ssh command, problem ambari server command ssh root vmhost ambari server start hang messag ambari server start complet success command execut success local consol result behavior reproduc via remot execut command reproduc deploy server stop server local start server anoth host use ssh command problem ambari server command ssh root vmhost ambari server start hang messag ambari server start complet success command execut success local consol result behavior reproduc via remot execut command reproduc deploy server stop server local start server anoth host use ssh command,0 ,0 
6080, host compon filter servic summari page work host compon filter servic summari page work, user click compon filter servic summari page open host page filter not appli user click compon filter servic summari page open host page filter not appli,0 ,0 
6087, multipl ATS appear YARN summari page multipl ATS appear YARN summari page, STR Go add servic wizard select new servic proceed deploy close wizard esc button wait littl bit mayb page refresh need Go YARN summari new none compon appear period see screenshot STR Go add servic wizard select new servic proceed deploy close wizard esc button wait littl bit mayb page refresh need Go YARN summari new none compon appear period see screenshot,0 ,0 
6106, custom hadoop metric sink write MySQL store custom hadoop metric sink write SQL store, SqlServerSink support push metric MySQL store jira address chang need support sink MySQL store sql server sink support push metric SQL store jira address chang need support sink SQL store,0 ,0 
6112, filter alert fail host tabl filter alert fail host tabl, step reproduc Go host page choos filter AlertsResult host not filter alert request filter alert incorrect url data step reproduc Go host page choos filter alert result host not filter alert request filter alert incorrect url data,0 ,0 
6113, nagio instal fail SLES due php json not avail nagio instal fail SLES due php json not avail, use SLES SP quick start imag EC look like php json avail php json avail WORKAROUND modifi NAGIOS metainfo xml work lt packag gt lt name gt php json lt name gt lt packag gt use SLES SP quick start imag EC look like php json avail php json avail WORKAROUND modifi NAGIOS metainfo xml work lt packag gt lt name gt php json lt name gt lt packag gt,0 ,0 
6123, issu dialog keypress issu dialog keypress, manag config group press return someth even though return not valid save press return press esc twice close dialog open nest dialog add group esc close parent esc close nest dialog open nest dialog also notic start focu name field click get focu manag config group press return someth even though return not valid save press return press esc twice close dialog open nest dialog add group esc close parent esc close nest dialog open nest dialog also notic start focu name field click get focu,0 ,0 
6125, ambari groovi client enhanc ambari groovi client enhanc, ambari REST client groovi enhanc refactor simplifi unit test take leverag groovi metaclass capabl REST call implement api compat version ambari REST client groovi enhanc refactor simplifi unit test take leverag groovi metaclass capabl REST call implement api compat version,0 ,0 
6137, bulk oper confirm popup bulk oper confirm popup, host page action menu dropdown action show confirm popup list affect host big cluster may host host show host host host host show host page action menu dropdown action show confirm popup list affect host big cluster may host host show host host host host show,0 ,0 
6140, step host check request step host check request, proce step wait registr complet host check request set everi second UI set next request previou complet proce step wait registr complet host check request set everi second UI set next request previou complet,0 ,0 
6146, not possibl input enter target host textarea nd step instal wizard not possibl input enter target host textarea nd step instal wizard, not possibl input enter target host textarea not possibl input enter target host textarea,0 ,0 
6147, ambari dashboard page click NameNode link return wrong page ambari dashboard page click name node link return wrong page, STR go dashboard page click NameNode link insid HDFS link widget instead go NameNode host detail page return empti page STR go dashboard page click name node link insid HDFS link widget instead go name node host detail page return empti page,0 ,0 
6155, JS error POST config group request step instal JS error POST config group request step instal, Go instal step click overrid propertySelect new config group click OK JS error appear error miss clusterName request URL Go instal step click overrid properti select new config group click OK JS error appear error miss cluster name request URL,0 ,0 
6162, behavior chang host filter no longer handl startsWith match behavior chang host filter no longer handl start match, host IP ambari start filter IP type host match startsWith stay display ambari exact match start type host disappear final type whole thing exact match host ip match host IP ambari start filter IP type host match start stay display ambari exact match start type host disappear final type whole thing exact match host ip match,0 ,0 
6169, instal wizard ambari web client issu invalid request switch stack instal wizard ambari web client issu invalid request switch stack, step reproduc select stack go ahead select servic page navig back select stack page select stack Go ahead step review page click next API call creat compon HDFS servic fail UI display error messag invalid request unsupport invalid compon stack clusterName cc serviceName HDFS componentName JOURNALNODE stackInfo HDP step reproduc select stack go ahead select servic page navig back select stack page select stack Go ahead step review page click next API call creat compon HDFS servic fail UI display error messag invalid request unsupport invalid compon stack cluster name cc servic name HDFS compon name JOURNALNODE stack info HDP,0 ,0 
6184, incorrect valu started_count datanod compon incorrect valu started_count datanod compon, STR instal node cluster HDP stack HDFS MapReduce nagio ganglia zooKeeper instal slave compon instal host enabl secur no kerbero setup expect failur secur wizard disabl secur success disabl secur follow API return incorrect number started_count datanod say datanod actual run hostshttp server api cluster compon ServiceComponentInfo categori SLAVE CLIENT amp field ServiceComponentInfo service_name ServiceComponentInfo installed_count ServiceComponentInfo started_count ServiceComponentInfo total_count amp minimal_response trueReason wrong kerbero setup DN process fail start leav stale pid file own root next one DN start command start DN process not overrid pid file server consid DN stop start DN command fail soon start due lock file data dir own alreadi run DN agent report server DN not run server display correct inform point view STR instal node cluster HDP stack HDFS map reduc nagio ganglia zoo keeper instal slave compon instal host enabl secur no kerbero setup expect failur secur wizard disabl secur success disabl secur follow API return incorrect number started_count datanod say datanod actual run hostshttp server api cluster compon servic compon info categori SLAVE CLIENT amp field servic compon info service_name servic compon info installed_count servic compon info started_count servic compon info total_count amp minimal_response true reason wrong kerbero setup DN process fail start leav stale pid file own root next one DN start command start DN process not overrid pid file server consid DN stop start DN command fail soon start due lock file data dir own alreadi run DN agent report server DN not run server display correct inform point view,0 ,0 
6194, unsuit height dropdown menu metric page unsuit height dropdown menu metric page, STR delet widget dashboard Go metric gt add menu result appear inappropri dropdown bad_metrics png STR delet widget dashboard Go metric gt add menu result appear inappropri dropdown bad_metrics png,0 ,0 
6197, decommiss run DataNode delet menu item action pulldown decommiss run data node delet menu item action pulldown, delet oper not allow hostComponent STARTED state current delet menu item shown hostComponent flag decommiss STARTED state perform delet oper condit return API server error hostComponent brought INSTALLED state decommiss flag delet oper perform happen expectedDelete menu item shown hostComponent INSTALLED state gray STARTED state ambari web client not consid decommiss statu hostComponent valid requir condit enabl disabl delet menu item delet oper not allow host compon STARTED state current delet menu item shown host compon flag decommiss STARTED state perform delet oper condit return API server error host compon brought INSTALLED state decommiss flag delet oper perform happen expect delet menu item shown host compon INSTALLED state gray STARTED state ambari web client not consid decommiss statu host compon valid requir condit enabl disabl delet menu item,0 ,0 
6199, ListBoxes hostnam select host page enabl NameNode HA wizard not work list box hostnam select host page enabl name node HA wizard not work, second step HA enabl NameNode HA wizard not work listbox hostnam real addit compon posit not depend valu listbox see screenshot possibl choos host listbox incorrect second step HA enabl name node HA wizard not work listbox hostnam real addit compon posit not depend valu listbox see screenshot possibl choos host listbox incorrect,0 ,0 
6201, fix sub resourc name stack API fix sub resourc name stack API, stack api use sub resourc name stackServices serviceComponents instead servic compon name resourc specifi URL incorrect resourc name would need use queri stack resourc exampl get stack servic name HDFS URL would api stack HDP version servic HDFSBut want queri HDFS servic across version api stack HDP version stackServices StackServices service_name HDFSInstead api stack HDP version servic StackServices service_name HDFSFix sub resourc name return fix sub resourc name use queri partial respons stack api use sub resourc name stack servic servic compon instead servic compon name resourc specifi URL incorrect resourc name would need use queri stack resourc exampl get stack servic name HDFS URL would api stack HDP version servic HDFS want queri HDFS servic across version api stack HDP version stack servic stack servic service_name HDFS instead api stack HDP version servic stack servic service_name HDFS fix sub resourc name return fix sub resourc name use queri partial respons,0 ,0 
6203, unabl assign host HA wizard unabl assign host HA wizard, STR open HA wizard proce select host step tri select host master componentResult noth chang js error emerg STR open HA wizard proce select host step tri select host master compon result noth chang js error emerg,0 ,0 
6206, BGO popup incorrect number task categori BGO popup incorrect number task categori, task abort statu not includ abort categori task abort statu not includ abort categori,0 ,0 
6207, instal wizard step namenode_heapsize properti incorrect valu instal wizard step namenode_heapsize properti incorrect valu, step namenode_heapsize valu empti deploy even valu fill save caus error NameNode startup part object pass configur save namenode_heapsize namenode_opt_maxnewsize namenode_opt_newsize nodemanager_heapsize step namenode_heapsize valu empti deploy even valu fill save caus error name node startup part object pass configur save namenode_heapsize namenode_opt_maxnewsize namenode_opt_newsize nodemanager_heapsize,0 ,0 
6208, nagio restart compon button not work nagio restart compon button not work, servic page nagio servic action menu restart oper not work correctli dialog window press confirm not activ API not new request note describ situat relat nagio servic make restart correctli includ gener new request API servic page nagio servic action menu restart oper not work correctli dialog window press confirm not activ API not new request note describ situat relat nagio servic make restart correctli includ gener new request API,0 ,0 
6215, default add host sequenc trigger mani unseen cluster wide oper default add host sequenc trigger mani unseen cluster wide oper, ad host add host wizardon deploy step host present instal oper perform ad host add host wizardon deploy step host present instal oper perform,0 ,0 
6221, ambari server reset show wrong command DB manipul ambari server reset show wrong command DB manipul, perform ambari server reset extern DB ambari server noth output command reset manual command wrong least suse su postgr command psql var lib ambari server resourc ambari DDL postgr DROP sql usernam ambari password bigdata su invalid option tri su help inform command take account extern DB locat anoth host mayb best option would give user abil reset automat exampl via command line switch like ambari server reset perform ambari server reset extern DB ambari server noth output command reset manual command wrong least suse su postgr command psql var lib ambari server resourc ambari DDL postgr DROP sql usernam ambari password bigdata su invalid option tri su help inform command take account extern DB locat anoth host mayb best option would give user abil reset automat exampl via command line switch like ambari server reset,0 ,0 
6228, host check show report link miss dialog host check show report link miss dialog, confirm host step gt host check popup window show report link miss even host check warn exist reason newli ad host check jdk disk repo hostNameResolution dont trigger show report link show confirm host step gt host check popup window show report link miss even host check warn exist reason newli ad host check jdk disk repo host name resolut dont trigger show report link show,0 ,0 
6234, secur issu privat key password show log secur issu privat key password show log, gener privat key certif use openssl password key shown log INFO main ShellCommandUtil command openssl genrsa de passout pass var lib ambari server key ca key finish exit code oper complet success INFO main ShellCommandUtil command openssl req passin pass new key var lib ambari server key ca key var lib ambari server key ca csr batch finish exit code oper complet success INFO main ShellCommandUtil command open ca create_serial var lib ambari server key ca crt day keyfil var lib ambari server key ca key key vgGAzzSaCPkI UU qZZY CahDUTSnY TH YiGDB LdJ selfsign extens jdk _ca config var lib ambari server key ca config batch infil var lib ambari server key ca csr finish exit code oper complet success INFO main ShellCommandUtil command openssl pkc export var lib ambari server key ca crt inkey var lib ambari server key ca key certfil var lib ambari server key ca crt var lib ambari server key keystor password pass passin pass see key vgGAzzSaCPkI UU qZZY CahDUTSnY TH YiGDB LdJ gener privat key certif use openssl password key shown log INFO main shell command util command openssl genrsa de passout pass var lib ambari server key ca key finish exit code oper complet success INFO main shell command util command openssl req passin pass new key var lib ambari server key ca key var lib ambari server key ca csr batch finish exit code oper complet success INFO main shell command util command open ca create_serial var lib ambari server key ca crt day keyfil var lib ambari server key ca key key vg azz Sa Pk UU ZZY cah DUT Sn TH Yi GDB Ld selfsign extens jdk _ca config var lib ambari server key ca config batch infil var lib ambari server key ca csr finish exit code oper complet success INFO main shell command util command openssl pkc export var lib ambari server key ca crt inkey var lib ambari server key ca key certfil var lib ambari server key ca crt var lib ambari server key keystor password pass passin pass see key vg azz Sa Pk UU ZZY cah DUT Sn TH Yi GDB Ld,1 ,0 
6236, host page no indic filter sort page happen not confus host page no indic filter sort page happen not confus, filter sort page host page convert client side server side order address scalabl issu result respons UI depend upon quickli server respond filter sort page call also depend network UI wait new tabl content come server indic work progress exampl put overlay tabl spinner gray tabl spinner top kind like switch filter JIRA agil board filter sort page host page convert client side server side order address scalabl issu result respons UI depend upon quickli server respond filter sort page call also depend network UI wait new tabl content come server indic work progress exampl put overlay tabl spinner gray tabl spinner top kind like switch filter JIRA agil board,0 ,0 
6244, restart icon present servic action restart button click restart icon present servic action restart button click, STR chang properti servic hive exampl save changesClick servic action gt restart buttonActual result servic action gt restart button not work noth restart pass restart icon still present expect result servic action gt restart button work restart pass restart icon not present action STR chang properti servic hive exampl save chang click servic action gt restart button actual result servic action gt restart button not work noth restart pass restart icon still present expect result servic action gt restart button work restart pass restart icon not present action,0 ,0 
6247, add host stop servic add host stop servic, STR instal cluster add hostActual resultAfter ad host compon host stoppedExpected resultAll compon host start STR instal cluster add host actual result ad host compon host stop expect result compon host start,0 ,0 
6265, spinner instead chart dashboard servic tab IE spinner instead chart dashboard servic tab IE, STR deploy cluster defualt set navig dashboard pageExpected result chart present actual result spinner instead chart STR deploy cluster defualt set navig dashboard page expect result chart present actual result spinner instead chart,0 ,0 
6266, get sql metric logic review get sql metric logic review,,0 ,0 
6267, add servic fail server error condit add servic fail server error condit, upon click deploy review page add servic wizard sometim UI show server error say resourc alreadi exist look like UI tri add client compon host alreadi seen HDFS_CLIENT MAPREDUCE _CLIENT etc tri add oozi sure storm think possibl other upon click deploy review page add servic wizard sometim UI show server error say resourc alreadi exist look like UI tri add client compon host alreadi seen HDFS CLIENT MAPREDUCE  CLIENT etc tri add oozi sure storm think possibl other,0 ,0 
6268, step pagin slow step pagin slow,,0 ,1 
6270, repoinfo xml use famili tag rather type tag repoinfo xml use famili tag rather type tag, bit confus chang sinc chang way itwork lt os type redhat gt lt os famili redhat gt bit confus chang sinc chang way itwork lt os type redhat gt lt os famili redhat gt,0 ,0 
6273, manag config group ganglia not instal config group popup appear manag config group ganglia not instal config group popup appear, take data ganglia metric host ganglia not instal browser throw js error block popup initi take data ganglia metric host ganglia not instal browser throw js error block popup initi,0 ,0 
6276, prompt put servic mainten mode roll restart servic stop prompt put servic mainten mode roll restart servic stop, initi roll restart servic stop would like option via checkbox exampl put servic mainten mode not alreadi MM avoid get lot alert initi roll restart servic stop would like option via checkbox exampl put servic mainten mode not alreadi MM avoid get lot alert,0 ,0 
6292, python client cach curl flag request caus problem python client cach curl flag request caus problem, current use python client issu DELETE request follow GET request GET request becom DELETE request imagin undesir problem set CUSTOMREQUEST field DELETE unset next GET pycurl see still set assum still DELETE current use python client issu DELETE request follow GET request GET request becom DELETE request imagin undesir problem set CUSTOMREQUEST field DELETE unset next GET pycurl see still set assum still DELETE,0 ,0 
6295, UI freez second everi second node cluster UI freez second everi second node cluster, seem call app componentConfigMapper everi second mapper take second run mapper run entir UI frozen seem call app compon config mapper everi second mapper take second run mapper run entir UI frozen,0 ,1 
6298, custom command execut take long custom command execut take long, take signific amount time popul clusterHostInfo everi execut cmd node cluster org apach ambari server util StageUtils getClusterHostInfo map cluster take signific amount time popul cluster host info everi execut cmd node cluster org apach ambari server util stage util get cluster host info map cluster,0 ,0 
6299, JMXPropertyProvider make call endpoint without check support properti JMX properti provid make call endpoint without check support properti, caus CPU usag go upto UI becom unus except ERROR pool thread JMXPropertyProvider caught except get JMX metric connect refusedAll JMX endpoint call JMX metric caus CPU usag go upto UI becom unus except ERROR pool thread JMX properti provid caught except get JMX metric connect refus JMX endpoint call JMX metric,0 ,1 
6311, bulk op target maximum page size host bulk op target maximum page size host, seem max number target host bulk oper cap current page size host page exampl cluster DataNodes Go host page click action either go filter host host select DataNodes gt stop confirm popup tell DataNodes stop DataNodes instead current page size host page set anoth scenario set page size select host use check next page check Go action gt select host gt DataNodes gt stop tri perform action DataNodes seem max number target host bulk oper cap current page size host page exampl cluster data node Go host page click action either go filter host host select data node gt stop confirm popup tell data node stop data node instead current page size host page set anoth scenario set page size select host use check next page check Go action gt select host gt data node gt stop tri perform action data node,0 ,0 
6322, choos bulk host decommiss node cluster host page spin choos bulk host decommiss node cluster host page spin, step reproduc filter DataNodes increas page size select decommis datanod end spinner might blocker attach snapshot step reproduc filter data node increas page size select decommis datanod end spinner might blocker attach snapshot,0 ,0 
6327, roll restart start stale checkbox not work function roll restart start stale checkbox not work function, roll restart page restart NodeManagers stale config checkbox noth happen no matter one check not servic HDFS YARN action gt restart DN NM DN NM restart no matter restart NodeManagers stale config option check roll restart page restart node manag stale config checkbox noth happen no matter one check not servic HDFS YARN action gt restart DN NM DN NM restart no matter restart node manag stale config option check,0 ,0 
6332, bulk decommiss background oper popup content look broken bulk decommiss background oper popup content look broken, header task detail popup look broken run decommiss mani datanod header task detail popup look broken run decommiss mani datanod,0 ,0 
6335, add servic wizard remov new properti ad core site global cluster instal add servic wizard remov new properti ad core site global cluster instal,,0 ,0 
6337, host page incorrect total number host filter instal compon host page incorrect total number host filter instal compon, STR Go host page filter compon check DATANODE bottom right corner see show STR Go host page filter compon check DATANODE bottom right corner see show,0 ,0 
6340, filter select host reset pagin filter select host reset pagin, page size select host first page go page select host total select click host select goe page host correct click go page see host select reset page page size select host first page go page select host total select click host select goe page host correct click go page see host select reset page,0 ,0 
6349, chang properti click save button MapReduce config page no comfirm popup chang properti click save button map reduc config page no comfirm popup, STR Go MapReduce config page chang JobTracker new gener size new valu clike save buttonResult no confirm popup save button turn grey switch page save button warn popup not work neither STR Go map reduc config page chang job tracker new gener size new valu clike save button result no confirm popup save button turn grey switch page save button warn popup not work neither,0 ,0 
